,UKF248,UKF251,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF313,UKF334,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916bulk,ZH916inf
PON2,0.028848419896683325,-0.0195537792021557,-0.052804886638778574,-0.042808350655656295,-0.036700842306771335,-0.21662378342305588,-0.03045360620642012,-0.007626683630548112,-0.0902203352070345,0.07099187121451273,-0.02207499074069417,0.12215618885745728,0.10001731586036047,0.05873279970957438,-0.07025853210830404,-0.08323219522175193,0.06777543047908557
ICAM5,-0.03453216969099833,0.05335437512131663,-0.011136218955119851,0.1203607672141102,0.05965254493842178,0.09536463547716723,0.01580818437220602,0.00844635125963596,0.09095290499430302,0.15057325430222626,0.08854900179556977,-0.020376933453266036,0.08856241182795584,,0.04390676675885277,0.04781022026336992,0.019652684566510918
HPX,-0.039790287584304335,,-0.028744068724536446,0.006728981881591189,-0.015827593089791602,-0.04761379498112171,-0.020235454403433932,0.03364615666794504,,-0.03309938014276209,0.013964412858386097,0.01363229049675071,0.06218191800677105,-0.042981434813152905,0.06729786282880007,-0.020616032729575316,
SFRP2,-0.0211703693544796,,-0.017182634497870233,,-0.0134228238089391,0.0379344231198145,-0.03032208349224491,0.016239124417383614,-0.032583271125683745,-0.02633369672111318,-0.027157804804182582,0.13501670873914207,-0.035330922220053684,0.0037533570218939117,-0.003458966557543928,-0.017270873423094437,0.01634368238502423
CFC1,,,,,0.0742407013601897,,-0.011044471727098628,,0.046400984699414075,,,,,,,0.045730960614678635,
CD70,-0.038677740781891706,,-0.008341587681686866,,,,-0.009518068111029678,,,0.019464363249813526,,-0.0041550280602542415,-0.053924043594018055,,-0.023241193418926446,-0.05924451172247709,
HP,0.0642899235648057,,0.018211666310356048,-0.02321694227256064,,-0.07940132387189179,-0.026679493892518474,0.038805213093461854,-0.07654008880484595,,0.007137676930466277,-0.04983267810039086,-0.0987630296511527,0.035209190124410164,0.011867213925476065,0.03204119338589061,
CXCL2,0.03458750016549382,0.007464775231494631,-0.011983886147483533,-0.023981752124374815,0.03694282306190668,-0.013097330737334711,-0.07473154634372008,-0.017791586499678894,-0.016272045582164003,0.07272215916866087,-0.0025776537936965083,-0.06649097572089581,-0.006088517933244219,0.035816778276943906,0.055543436567374115,-0.022990517388415246,0.17410655124768729
NPPB,-0.020542888821123227,,0.04148470081087885,,,,-0.020430264494046845,,,,-0.0178149877962649,0.0007121754191991103,-0.008288040190677085,,0.04685402338310847,,
CCK,-0.026710537814386818,-0.01607682195493532,0.0036979751055188897,0.09605762023595871,0.018343373748149955,0.2290275284604244,0.15281896323927752,-0.04926294448875973,0.2584284113724964,,0.10620107882675602,0.1721744749579075,0.09456385166677575,0.016793894950828888,0.08249087025158938,0.16272719312648534,0.013577425350829758
SEMA6A,0.01961043126736858,0.028290108067011065,0.023043638197607463,0.0645129744258507,-0.0056427585992448225,-0.19771395402469777,-0.03692902293339064,0.011859783900366041,-0.09289652743293338,0.009153154115282468,-0.05259534246671784,0.1044964884176354,-0.009647205928459218,-0.030462508902003742,0.0032384289446478524,0.019304904561919897,-0.05346433442800749
IRAK4,0.044124209243447385,0.026170414066850264,0.012086949008885689,0.018571527397854247,-0.015744921685219567,-0.10192588457483202,-0.023922281959543948,0.01498633748263292,0.03221347138491837,0.03766625511899061,-0.05333399494130132,-0.0027817572339761737,0.07183766097548816,-0.018926868810821115,-0.025109871026403312,0.0732347576820913,0.06948712587641458
GSTP1,0.02439980088878042,0.01711596819291251,-0.012614386438876263,-0.026104089264758643,0.040479327240950616,-0.19704218071711732,-0.0030647774790528537,0.004893133435490848,-0.19310485083322113,-0.07281498438493886,-0.03719098127934684,0.06956826415999841,0.1281000790813632,0.005916591313688955,0.03554002875158006,-0.12375991823326955,-0.08937788192569238
VCAM1,0.030833485624615867,0.03626019571316887,0.04805242191686497,-0.027963633771149028,-0.023174476871957103,-0.2000666015700486,0.05652493256450961,-0.015447849201994018,-0.05814166634419999,0.022051159219768853,0.04715704415686319,-0.006077284791937386,-0.060504585152639755,0.03039763129248749,0.03005306139250215,-0.06363969340458404,-0.012911631716119486
NXPH3,-0.005629356259465489,-0.013888361029295974,0.009371334357586308,-0.024612386511935258,0.06125963893470679,-0.014753564794629479,0.04322084253190597,0.00037650303540941925,0.16376469489411744,-0.034919580340981755,-0.0017633798725774396,0.10208947350205846,0.007907674979877,0.030877223354185374,0.01343101150854068,-0.001622717229934524,-0.041951930610958574
MTMR4,0.017962771552868805,-0.03538324068641368,-0.021509528534309656,0.026864003776991222,0.003440927565753302,0.025006722465127567,0.008805602187542647,0.03454530513485998,0.09247270254181694,0.10000907722396915,-0.012058708381319106,-0.006939245201845084,0.03386144948009121,-0.017874349686844572,0.03853576599735997,0.00822476847037341,0.0786422398904437
LAMC2,-0.01612401969512031,,0.010098576709236473,,0.09441398382989231,,-0.025719423712192577,,,-0.007968172478604475,,-0.02549334396357803,-0.0012515097131483566,-0.014310831728043883,-0.034026414560772954,0.059067544582345484,
IL10,0.026451919657966606,0.06660034779354122,0.051962657097456205,-0.014168099300441639,,-0.04290590045926454,0.039929924229858964,,0.020996533756425757,0.06687357699778242,-0.015946946846139096,-0.01670725518779165,0.06920636415589657,0.043474992342473436,-0.06233573259360589,-0.016889479775788883,
SEMA4D,0.02726099184533743,-0.0035442915453475143,-0.01606746437286992,0.032263348720169525,0.045484513842396684,0.03953494659147278,0.03229474444751247,0.02289686900966371,-0.12205636443927523,0.008789601652726438,-0.03633550044707193,0.19741556856354892,0.118963927617008,-0.025886602286841223,-0.003157122299900918,0.061787293939329975,-0.02249777249220426
TRH,-0.03511511910408204,,0.016304992932765387,0.08016269867393637,0.05122121358360503,-0.06080330494347904,-0.037034621321793235,,0.04596836350102684,,-0.00480228847933319,0.046142324376930464,0.06712334409899536,-0.010184840851129074,0.13025645632308178,0.018767168477219275,
SEMA6D,0.004821971196743302,-0.019520395645712455,0.015674142861718837,0.039833053572738704,0.013912041672596916,-0.14461600606072839,-0.0015425357996315353,-0.010380237565221904,0.015317426337998331,0.04207204205342137,0.009070304444535854,-0.01113390556805569,0.058899319334163265,0.004395094876535999,0.1090305227583124,0.008717175032360618,0.14621843785257155
CEL,,,,-0.025031958632912136,,,,,,,,0.18230088424815083,0.002190199360063159,-0.02563200091084609,0.016799525142420762,-0.016587276518399353,
PDCD1LG2,0.001690626366664508,-0.030750746620232385,0.0261127848744142,-0.024435911926579675,-0.040307357006566784,-0.014017520095506407,0.05080748617839327,0.035638689107789195,-0.028396960527122345,-0.04921679550249582,-0.0019823202084673012,0.024857313604511686,0.0373643066438471,0.08523275913067349,0.018817007848131333,-0.03497354277542754,
SPINT1,0.011405832847049033,-0.009081224820380778,-0.007579230729390088,0.11196191784714048,-0.05213511829465974,-0.08154239004666612,0.045592767963775156,0.018838703203882153,-0.06753814573348947,0.03706801425183641,-0.023406684887307287,0.040336452294972513,0.110775308285381,0.05583283719014677,0.08166480597502492,-0.05010734929629588,
CTHRC1,-0.0027686514834243704,-0.0069098516437904,-0.03829811091288594,0.019412253136186906,-0.01354444691643909,-0.06185626702412444,-0.07104988773124611,0.006170143804912664,0.06674506793052991,0.05826708674737847,-0.04692229519779878,0.03368522408523631,0.06781263898197346,-0.027017462788204646,-0.015301923738438038,0.04416896161513003,-0.04839440616460606
PODXL,0.0661718290836587,-0.04552729110484603,0.04253895052360759,-0.06452066596255766,-0.007903058855741371,-0.13223685241942928,-0.03994988300308124,0.022709663533656874,0.09747255796997177,0.10533651225711414,0.017801192593519716,-0.04154865882013068,-0.046121328738053115,0.03936042890573275,0.027346299736065876,0.038105349139603596,0.04672089764680311
JAM3,0.05013511855914294,0.041408618333301304,0.012689462902831907,-0.048291190965844985,-0.04144519565427578,-0.20727292082899568,-0.034233197788549705,-0.0246790793192067,-0.19587259082144123,0.04130768344545077,-0.07222807698219304,-0.06823118920700659,-0.05891540542211675,-0.01494107788119627,-0.019124554176215024,0.02234079370404387,-0.037394418948104295
TGFB2,0.0335568992588249,0.027891147262371636,-0.002012966714130034,0.004730130493833349,-0.04681618302659635,-0.1894817182570484,-0.013700688917741028,-0.020846139577901567,-0.008075823118868652,0.0938754501238159,-0.044543020733008844,-0.00038399423853496595,-0.009291961979618546,0.010795955808686189,0.026325925690983597,0.028491324809070528,-0.032078000850383113
COL18A1,0.003622250491694767,0.033139942655181547,0.005657359495213742,-0.0035430722385068627,0.002108308003706636,-0.1404186104439377,-0.1178715063374934,0.020922498731976154,-0.06221402031252811,0.10632783050970449,0.019080056623087736,0.04793332157331951,-0.06089171583549873,-0.047409783776327,-0.04917848085098177,0.05304585895402752,-0.01411197045474821
NODAL,0.0069665688530151345,0.049778579525562555,0.00862251800957284,-0.04458430707154653,0.007343203903003946,-0.06739432012916183,,,,,0.10081114398364593,0.022374893979999578,0.13820004772448286,-0.001118822978151493,-0.057565059636484346,0.044070774820802995,
INHBB,0.008049771274226005,0.008350664953725778,0.0345336091672652,-0.005432276474577322,0.08945442859900403,-0.09853135152826169,0.04823602787577554,0.0042705502736852165,0.10178750471771854,0.057833575331096135,-0.05672079379376357,0.002292721736696219,0.018144150602569364,-0.005851026685014652,-0.004533321770124407,-0.02870371185749579,-0.04980131425744604
LCN1,-0.016124023323090392,,,,,-0.00031238808944699243,,,,,,-0.03464737707096437,-0.01191181991429574,,,0.020933223885278494,
ARF4,0.0670549650684562,0.04474528564322012,-0.05834169202627113,0.036808285936566466,-0.008048452816338612,-0.16443723799438123,-0.056894992788642344,0.0012200513500768074,0.0072361927000471685,0.09019661507742109,-0.046329896784573776,0.11080166665843526,0.10106871856874582,0.02449959990677532,0.043025392903145374,-0.02034306958135089,-0.03740257440145456
CXCL14,0.013580964263561663,0.026062120749691813,0.006420671885202988,0.10508571436669441,0.024831652530160023,0.11247068214914588,-0.027073171746264817,0.006561604483443461,0.03153051449118483,0.011768497537871788,-0.007508838253949196,-0.11784455182852906,-0.13047583640641744,0.06764963731469552,0.0039014116954391564,-0.06782490568211752,-0.03404484796884139
LIF,-0.011982390832468584,-0.010081620086886614,0.018780408018806188,-0.056222876064833824,0.020862361848423286,-0.04801734126435227,-0.04731375250982322,0.023944683080456775,0.07792446017992849,0.0551953929700359,-0.029503756375902458,-0.10488425535517416,-0.06836938606892423,-0.03808448864517755,-0.08334727920350045,-0.11511732567245533,
IL17B,,,,,,-0.04738791501499512,,,,0.06379329041954768,,0.009697297599107266,0.09691290549137598,,-0.02033870148235284,0.06509370150123957,
MMP1,-0.02222962873889561,,,-0.021771038269197518,,,,,,-0.04519653342707293,,0.02765415012499075,-0.021118761175250172,,-0.0518595731637898,-0.027970555281901146,
MATN1,-0.021170372239450598,,,,0.07954862451259449,-0.0300832941612921,0.034096335845055226,,,-0.026682935597789354,-0.014505247688790654,0.006904762249577867,0.07020734605744464,0.0009298395946716098,0.04433049811762237,-0.03762909727484004,
ADAM28,0.051883461443465055,0.04642023438754389,0.011952709829428742,0.02388869106571927,-0.023795240967629,-0.1417059532454669,0.004203456430198075,0.0253422808236514,-0.07373262488492717,-0.00618053821009336,0.034174261130302135,-0.02182166805855897,0.061625090217965466,-5.650479026003708e-05,-0.029359153998744548,0.025941344050949982,0.05438290703671607
TCN2,0.05075769167949807,-0.023148980422992096,0.01625561279618619,0.056197913602113916,0.00908624401053216,-0.1149298657383216,-0.04829973993930957,0.023812411004214436,-0.04087532127262696,-0.07434886299525019,-0.008873908405852069,0.06921262002366481,0.01947557811194039,-0.01271920563144718,0.0192973725194181,0.00311161068913231,0.03924196545091119
THPO,0.02430394719875042,,-0.030607974042399958,,0.00791340034032228,0.006069051637810011,0.01263776588052936,0.0026286851969238136,0.0037733363273726255,,0.008967209535308695,,,,0.059679086951314124,-0.03708526225037248,
CUBN,0.013517058439992959,-0.009171519081741566,-0.019853786427350528,-0.048079230015600806,0.02356306703055281,-0.06006007242988139,0.039185161014521006,-0.016617857979243214,0.00042618804045068797,0.12497527775429883,-0.023818521859622382,-0.009916962218943972,0.06150085329060496,0.067523421101239,0.008357377478062557,-0.03051764881883068,
TIMP3,0.048748354935937516,-0.014697114825062958,0.04286356348407369,0.0411047895900035,-0.008056188802357695,-0.1668066275089477,-0.03973278978216105,0.02627215984671268,0.11713573194054905,-0.07352425333370456,0.025736685690856766,0.03758962357141189,0.05962470613173129,0.029063316939431264,-0.02866339179454743,0.020706553185364903,0.07120767357901632
PIGF,0.06233053449595055,-0.019040729506466438,-0.02588319698312867,0.02604068485191373,-0.011552833948299297,-0.09801614376443228,0.011716072896965976,0.0025622105530586138,0.06621480914302448,0.09536562555382062,-0.008390699763348962,0.15288472248602672,0.0893653252963752,0.053352804098311946,-0.0023561642858406645,-0.04712584825291186,-0.033735546042206924
CRH,-0.018891213025151805,-0.00931738850370026,0.05112621483367576,0.07668576872024964,0.007384024974084541,0.05477939961376762,0.03599951520707305,-0.02231856750854677,-0.005879243833123216,,0.048777857788569884,-0.030964483519882208,0.04757653651785428,0.08084821271223791,0.023410958841039855,-0.03991995156454012,-0.048394371299688176
BDNF,0.04299024841208922,0.03828848686534735,0.020307660240962432,-0.016931813132682872,0.06936743312280833,0.2175211662245859,-0.07561328949489009,-0.028170829878639603,-0.019064343448514705,0.0699000634833685,0.025755882070873773,-0.019113614150891415,0.004441185292666438,0.029422918487387626,-0.038530999738682424,-0.05136705209123725,0.008819063874720253
CCL5,0.021803030723515984,0.006882018675914238,-0.03830330674206877,0.09394704660659733,0.05210508275795565,-0.06513472686506798,-0.007353221584214146,-0.030891920022712915,-0.0394415445323217,0.0718327466463946,0.04719761304445681,-0.04140732663144364,-0.038437322395574014,0.009326990133545765,0.018611638449787693,0.016163828804333084,
GAD1,0.027297337865370853,0.007397140825884069,0.01902056298176014,0.08492993756554998,0.0487265212032366,0.2221774363091065,0.12613652950476875,-0.00955603922124228,0.2292512945003411,0.01238842546390303,0.05805821798056038,0.057334131904429965,0.13911044322256655,-0.028020137348725927,0.11217653874370356,0.10860978182170472,-0.017475010982366625
COL14A1,-0.0026534497116297833,0.048794998547080096,-0.01463283739466797,-0.04107151435564736,-0.037202848798688314,-0.05090079646144692,-0.0190677275835141,-0.004027287680218071,-0.04990291853165505,-0.0200008665953913,-0.016961751217241444,0.03794579120631053,0.0029376710416855337,-0.009026070897930456,0.0012867234376276078,0.06162476666745893,
HLA-A,0.08113304858904287,-0.036603827277547726,0.021129924257306747,-0.0865266851929237,-0.043514416575503236,-0.2223611348899356,-0.08251321389616521,0.006888475274479952,-0.20073718841282526,-0.12481418417107615,-0.10219369838590724,-0.18980987726641257,-0.10666016371337965,-0.01138001171766538,-0.07658088035346011,0.0795894579617376,0.04506928708897717
CD5L,-0.018891210839582354,0.02026105670018788,,,,,,,-0.044587231280812094,,,,,,,,
FGF18,0.002733239494095194,,0.028807545668218696,0.00669758061571735,0.0808662394058642,,-0.009679654801728695,,,-0.027705721758461452,,-0.04988759634475734,0.03473717756771143,,0.0012643013550997435,0.058056021919085314,
