,UKF243,UKF248,UKF251,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF313,UKF334,ZH1007inf,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH916T1,ZH916bulk,ZH916inf
S100B,-0.027894866176886895,-0.03471782319963385,0.017892207453483508,0.02822784010860168,0.009194405499411964,-0.003885924760981836,-0.0319463274983279,-0.005508462059180131,-0.05595954452312095,-0.026268997918635188,0.08892661609370872,0.015443977407865999,-0.031275909030779606,0.002634296488685435,-0.004710916103964903,0.03250021404359148,0.15529938886855252,0.015791191979803176,-0.08733506824895862,0.1315430634320159
IL27,,-0.02454490396222606,,-0.04138421484802237,-0.005252006955172196,,,0.03051240025398069,,,,,0.08162557894433208,,,,0.05239641226141684,0.07831502353895362,-0.023872462821673886,
CD99,0.057704193925239476,0.04389422418749378,0.03924905588995303,0.02360170114952675,-0.017491113201421805,0.04240977267783437,-0.03519951063152689,-0.03505041230114394,-0.06566038407174143,-0.03366727944896817,-0.002261891496755587,-0.03624193866360422,-0.02724597549863979,0.1518750685138189,0.0997752585482402,-0.022198780216588433,0.018500425609597068,0.06301208841799148,0.026011385959320055,-0.00778689030800294
PDGFB,-0.047932475834496564,-0.005804744647041437,-0.020926285898002803,0.030828735615203516,0.040795322433741454,0.01844345050485042,0.014406932748545827,0.054590496486554105,-0.019218939669266303,0.00039039791042195864,0.024491667721281942,0.025603019918828945,-0.03830593729446484,-0.04557179626953872,0.06143746376503115,-0.018312048937777194,0.027996589965231834,0.16515207653772276,0.0318175413683507,-0.026445610692439354
CLEC2D,-0.0015524833206521532,0.05965887876893858,0.03696957590755283,0.00606595883412499,-0.04570660667548014,0.06667647127857891,-0.0013813843121864926,0.027289499615042026,-0.03743977881433209,0.014662412876990903,0.035181161785554825,-0.027319171723081122,-0.040817770879305396,0.04603419094337182,0.06703653146199365,-0.024559571977251088,0.07294856102355017,0.00307676879493201,0.08773860952040406,0.07955241980665084
F8,0.01693561107879609,0.005167025278662343,0.013668958756953639,-0.005631851978232797,0.06278905130520546,-0.0267200533051074,-0.03496590992658893,-0.07753784640288383,-0.017856525184984005,-0.022343934758686068,0.027068843424942042,0.030077918517479374,0.01041992708704829,0.0732665885603204,0.0032317447236684775,0.017119460581000504,-0.022307754117501116,0.031651459662942125,-0.06176691440681781,-0.024017539518344146
C3,0.05722272535469967,0.037561205371720516,0.08362562897220659,-0.017977316349601015,0.0036743992611241645,-0.04477857859308713,-0.026722448976388622,0.029903972541108194,0.023361937996558,-0.012681336917429259,0.050796215390097786,0.05939736747503675,0.11080735156645587,-0.07207250403972061,-0.0231857081979478,-0.006532529872149956,-0.03642955929041288,-0.018888771322825893,-0.048752785661428794,0.04922515329241806
DLK2,-0.046311437675125536,0.015729325216391792,-0.007833663197169051,-0.029447011333878587,0.014363982562599483,0.021270974181982726,0.04579705503487483,-0.01800289702628458,-0.007369775551879698,0.020846944158290005,-0.033515023760895914,0.030788981607579452,-0.030752269746034098,0.004334886247323005,0.04869435737332524,0.007924104533643716,0.05989562778204047,-0.0060270547512946745,-0.006480869730173619,-0.07348909787094127
TSLP,0.03164898071445014,0.030087532987432542,0.04417996833605449,-0.013818273865999176,0.0015326030329080378,0.04449809207834807,-0.0029993525432506878,-0.012915521129519988,0.013369290525065811,-0.029718066987430805,-0.017797178687101494,0.010811310664453058,-0.010567956338631989,,,-0.014703649454898571,0.01797202121068557,-0.02293359078703097,-0.006051644145660243,0.015307342783408078
OSM,0.0007181671498202127,0.01681637861624615,-0.00255193996829186,-0.00569103537966117,-0.0145906991714013,0.10105263222387571,-0.013463831742546983,0.07658275696916139,,-0.021919526246185074,0.04239491501273167,-0.029573107774257316,-0.027270471826545503,-0.015195698976731172,-0.001681359364424909,-0.04282533947815092,0.010933677508408944,0.07515223336088538,0.1034540941302917,0.025776383833241347
PRND,,-0.018022190273973376,,,,,-0.025881649961383524,,,,0.0425060674373035,,,-0.0183743642262866,0.07513894958810674,,,-0.013771474388176328,,
SLPI,0.09223983191803067,0.040843322418513295,-0.01409093701608431,-0.015065119002559073,-0.013188327683179662,0.06460588573720343,-0.051671966558131624,0.05124996981603336,-0.019217602180496063,-0.06018348532772587,0.012149825017856119,-0.04853358790231998,0.07534489286426328,0.09788691345852481,0.08098581232453979,-0.04382348349510964,-0.1664649830802138,0.0190566203318605,0.03532755955656746,
AFDN,0.01384658337345181,0.04869100539630256,0.006757906354524932,-0.017632227704761014,-0.010886287054939598,0.012567525760956443,0.020949390357937095,0.014801860003479312,0.024537099284416764,0.006964052838128377,0.01313312584165053,0.016338682085972826,0.08126950372357622,-0.014201671349006679,0.007362817766997409,0.02522076312280496,0.025599271982471503,0.06817297496837614,-0.05016222336405715,-0.006445453900193211
KISS1,,,0.01606834230095773,-0.011148190067179785,,,,,,,,-0.01789264678521493,,,,0.007915621027634387,-0.017505667702676836,,,
ULBP2,0.011972630468930217,-0.02058514120394813,0.04656774503048895,-0.027301924495955917,-0.01795375389025323,-0.05852780271926519,-0.01695089674220766,-0.01610176326549481,0.007323410879325071,0.027566296461711905,0.09029396879479153,0.01677654499308221,0.038413691081604556,-0.07407029677889884,0.04567950482107101,-0.022803948474157582,0.06348064235778199,0.03549168561028409,0.02553654594306389,
ICAM4,,-0.01619364869007003,0.06875447159324798,0.07231171782283481,-0.019371666427874808,,,-0.014933359001840077,,,,,,-0.042763971314306315,,,-0.015357779551911355,0.005014250823618424,-0.026542485100109564,
TDGF1,,,,,,-0.022941910950743178,,0.0885025754079895,-0.015435254467427491,-0.037519814956281594,,,,,,,,,,
ANGPTL1,-0.03927343129965677,0.001837646481443319,-0.013283394692317523,0.03612692271173116,-0.002495176160144193,0.016486589398032558,-0.07112258857785794,-0.023124136051528427,0.022492158031453,0.009452387092105607,0.09936769265439993,-0.023221531591037358,-0.03471036374129545,-0.022896681540868043,0.10800472243470578,-0.016611076640366977,0.06946486010464226,0.07379269913429576,0.1059694353364403,-0.022001321980025353
LTBP1,0.03195269540061845,0.025029282313625358,-0.04079222556708381,-0.00654774624342785,0.012665995889503191,-0.0005290388505348458,0.07641000769955376,-0.06542180522250361,-0.015221228928600204,-0.05089947264426361,-0.045925103942758186,-0.012393626585217428,0.08550242635315021,-0.003135830430657428,-0.030896637981096483,0.013170646024389259,-0.015670753536971675,0.03098520279843319,-0.02727508455544343,-0.04654980316564537
CD160,,,0.06282256581195667,,,,,,,,,,,,,,,,,
NTN4,-0.02779013699728076,0.016032394633309494,0.030139143159624664,-0.0022524478996631494,0.0015179849870645531,0.030185040610595522,-0.01799791410583913,0.001281543120800189,0.006318460416692939,0.00042620215868580374,0.03223489695315578,0.020933861060009412,0.04275309521791893,-0.000958733683417151,-0.003748018838992535,0.0014436281033709684,0.03419460114421724,0.048658051669701885,-0.00946545997248201,0.07061024885829928
APP,0.007384653339891167,0.06362438366444786,-0.0593688052371421,0.07744370230746479,-0.018018869386245175,-0.010532499972878943,0.0005554820883593258,-0.01985477280440922,0.030345499158675154,0.028413025195882846,-0.018337031791442877,0.019081683765750146,-0.08449123137925149,-0.016245667195449003,0.047682201244677425,-0.010997600010444943,-0.06340451688927612,0.05560571075391039,-0.015954517439162142,0.044690493144046856
RIMS2,-0.04978678071957408,0.09951142922974768,0.011828184897616507,-0.034810224837891535,0.07357261234655997,0.06896317850080422,0.05824789677583806,-0.005833352995570728,0.0006329242311754642,-0.0001374493475568375,-0.0030903386081506516,-0.02976136519189412,0.13398728110661584,,-0.02889970578545226,0.044432409004853596,0.028602508887950507,0.09426111551900053,-0.017613264901424987,0.027582053811328493
WNT7A,0.08532765468646034,0.006590755131107255,-0.040385903652135915,0.01236922786474797,0.05349428091432405,0.04177727574502569,0.0486110643187527,-0.022285176578623403,0.002920098102294089,0.02436233641364118,,-0.013510614196633994,-0.04032740489012147,0.0037060905604955085,-0.006121356992405713,-0.055098044293867256,-0.06673981354717402,0.0451065205282327,0.029840629716140116,0.08119130584222013
GAST,,,,,,,,,,,,,,,,,-0.0175056680194318,0.0035325423185937643,0.05765149616558581,
GPI,0.005339496145554949,0.009626678398777103,0.04998484329937507,-0.04987671812194546,-0.021377051952338584,-0.03981403305486997,0.03685336004884593,0.0044477322769405905,0.012113334252474161,0.010602002743530382,-0.0799580217366627,-0.010367351554443256,-0.09342970874950315,-0.014191162288003985,-0.08277633507192683,-0.05255548696212534,-0.062134826509650035,-0.06994220530058046,0.016425747489491188,-0.11862478022566574
IL1B,-0.010189915265586817,0.022998862604657912,-0.014155466108622804,-0.014059578373636174,0.0029262554889305566,0.03452746771637932,-0.04855298696476741,0.0892158880431326,-0.024082360712760584,0.013287707758640962,0.12069429683312717,0.0002595824025951249,0.04882304613687134,-0.04950510568244885,-0.04720874314866699,-0.0666824734622674,-0.06484911634260078,-0.01932495192479216,-0.015092945997921733,0.022140482398267883
SFTPA2,,,,,,,,,,,,-0.014339047517979637,,,,-0.0184919240746413,0.09247957095930434,,-0.022593022638127618,
HAS2,0.055225988689095985,0.0361484374653006,-0.030442919686882088,-0.046105375145805386,-0.00021518718814588658,0.03772703238912569,-0.002062037153053381,0.019772834510812763,-0.03991323978617891,-0.009833289699871189,-0.015068512055770386,-0.023468969844940547,0.07293144816737086,0.03236908269533981,-0.01982543598522575,-0.028324434786708475,-0.09220485143426477,0.06068985873716295,0.020959975855224227,
IL11,,-0.010216196924346907,,-0.03698605351004141,-0.019974977595021603,-0.02429109301142215,-0.01904702030618108,-0.025193761333806686,,-0.029718060323001075,-0.014257091163241404,-0.016104345427659567,-0.032109898771668796,0.04964154626705103,,-0.04577977779191512,0.03566116165438455,0.06216531636418219,-0.011222115664156498,
SEMA4B,0.022350365632578372,-0.03859157968117096,0.028955944315660693,0.025161864176967755,0.051093970485502384,-0.008567508710125158,-0.0055662362000208285,-0.010850375401469187,0.04455322703261755,0.014588137912956212,-0.00479286075009847,0.04694572558263961,-0.07861309400049636,0.01514632513718218,0.116175576159458,-0.013412116503716012,-0.017136207849715018,0.02509674386080727,0.011576984101781252,0.006575529494156545
FGF12,0.0036111847066175235,-0.026862652871578338,-0.048714302286887466,0.03795166438313608,0.0302240994085004,0.05090210242824778,0.06567973275716879,0.03494442121501918,0.005891426410302446,0.029311067839158378,0.04928631716119517,0.021244676567068087,-0.04116640679109158,0.03696316374444655,0.04527977080501561,0.016416473420285713,0.07315858735189983,0.04576793886873004,-0.03787482028125959,-0.06231059453198793
CP,0.0540797292479302,0.04571709925195743,0.0027361680769255464,0.0077282486041264555,0.023844059568876568,0.022851005835408406,-0.026550267531028363,0.05529934995366818,-0.07966367707714561,-0.04974473221203414,0.046774449450340795,0.046493933836955416,0.12142990285962535,0.09602255744134419,-0.024896042351281938,-0.018287254779934075,-0.0973604477058173,-0.01758654019314476,0.0007042990396700854,0.05504771198013871
NLGN3,0.010461234068216106,0.03015255852246941,0.008561965022444407,0.019676197457304024,-0.021655557281687596,0.040677140102480726,-0.004185347532791285,-0.014324485479484799,0.024365257191887542,-0.0390568464136188,0.05014801868302455,-0.024463565346344366,0.029134616792309224,0.08750593976593839,0.07338814165122781,0.06395623106716877,0.09824514451285922,0.03231792835328555,0.05287395851702303,0.12149674181885783
GZMB,,-0.033696927364948885,-0.020612620523657647,-0.024347726884829994,0.0046759500285280175,0.030280321761855484,,-0.0027225542894969445,-0.013124742698049174,0.014436036235446035,-0.02142223146006594,,,,,-0.026542280549426686,0.017124057712501715,0.04812640263234162,-0.040962810186287175,
PROC,-0.0105421342771616,0.051016484294263836,0.03331084084301346,0.022146054700706165,-0.02168910342125566,0.01382733415834484,-0.019402049156444463,-0.02155588926969362,-0.010345740989944912,-0.025231881912962897,,-0.022351483611652328,0.013679765589502735,0.04341244011374243,0.04492664264164326,0.039696687624138284,0.025704785172326185,-0.00048005933092170445,-0.0035850159739917536,
TNFSF11,,-0.01666865625010477,,,,,,,,,-0.024136177519609975,,-0.03786781044280501,,,0.03072398589819012,-0.018491938370937336,0.05498040256519625,-0.0021326695109545693,
AGT,-0.03229089859072036,-0.035517032155659545,0.04298402479495173,-0.0026361690565511555,0.021918638283767562,-0.023363341587186996,-0.018267208811772927,0.01325124037363438,-0.001974704053459372,-0.07318719522496758,0.002114631982347068,-0.012597707689875354,-0.08031743082667948,0.03292802173277917,0.080129628791364,-0.08228180728286906,-0.1228058933876162,0.03489686319109806,-0.024628331967111047,-0.008748431051269353
PTHLH,0.1173023451355897,0.058308327335228394,0.010371665972611932,0.01990887612765439,-0.02167151690745096,0.02206881702265124,-0.05089387934348837,-0.018791662398765493,0.02276996425728054,-0.03176546134758922,0.04540540930334587,-0.030055028866786168,0.024730031638066256,-0.07767924727451081,-0.020682821417631725,-0.04267386132407593,0.15958527544304027,0.09980354962612871,0.030768936555340312,0.040924018738216876
COL1A1,-0.054631772163416914,-0.0022432081169732844,-0.00474078511759014,0.07812002783444302,0.0423083026870712,-0.00014860390214456616,0.018434298520390236,-0.03319623261418299,0.03890715654733839,-0.009945435169952901,-0.07949008897213793,0.07659054356037256,0.16644289510529062,-0.06864201448126302,0.04318589740229716,-0.010422391984780269,-0.05484208406008328,0.07536794548589067,0.11935045284392783,-0.05934837747092106
LAMB2,0.0043230220073609375,0.02307483211568924,0.043700008651578005,0.0070609655372514245,-0.01470624860318122,-0.015880554585087237,-0.009287190282650995,-0.0010701159491059622,0.021189572504986036,0.00459748464500906,-0.02284318777561387,0.0327112328946335,-0.03104913902574339,0.04126736099654745,0.06841747784945873,-0.013198587640003544,-0.0028113423998421486,0.08584021270237135,0.09063776429550317,-0.0890015308480892
DSC2,0.028852417821639817,0.025585460874022834,0.020229938111077504,0.011441805500821226,0.00629133875214535,-0.02513584989826231,0.012453952122398705,-0.030909084692044484,-0.02489224196241284,0.0697820864989144,0.002090983458141473,0.01603647052322857,-0.0030996090522472275,-0.001542541601710883,0.08971386965871045,-0.028060365944141775,0.004969282090364866,0.01676278870530103,-0.018773582553088676,-0.07023802327307602
WNT5B,-0.03323055117143912,0.05201450088934663,-0.0430010109307885,0.015940382864999537,-0.02255764550520122,-0.033650894811928546,-0.022779327568505394,-0.026085695093231682,-0.023307120120362953,0.028642158308109563,-0.008758090361652236,0.033768040045586444,-0.046575698298262434,0.017244906140346437,0.0652034393489832,0.07387807932736935,-0.025205346604178572,0.02829097676538997,0.01673382509806737,0.07881894761048114
LEFTY1,,-0.038852915416376414,0.08593969588181109,0.04084684309794236,0.05730485014323197,-0.016077603861707514,0.015112752242141907,-0.020961946964394136,-0.018533949910650997,0.02703159834699487,,-0.019776104733126205,-0.014924914045756223,0.10441823407731127,0.07284460376516368,0.12738065090786158,-0.01799940059283222,0.007851464939545725,-0.03607787019325902,
