,UKF243,UKF248,UKF251,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF334,ZH1007nec,ZH1019T1,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH881inf,ZH916T1,ZH916bulk,ZH916inf
HSPA4,0.03658677713310718,0.03638575278550313,0.041798508403438336,0.04524470271379964,-0.010703467233755128,0.04368112613240425,-0.00728045143114844,0.0370787570260794,-0.0649555699618556,-0.012416547162060513,0.07083467760643718,0.023000510242855956,0.03143292355178627,-0.00989499432987856,-0.018054363370353103,0.05996183874668265,0.05003773383815853,-0.008704459633681657,-0.08036499932568963,-0.009920256533895572,0.025504061773059934,0.09942944021673518
LMAN1,-0.1414265935785273,-0.0067104664093457275,-0.004601162778870302,-0.04849110243794264,0.006461703302850866,-0.0789862631331463,-0.010204227662372249,-0.1608712906327624,-0.014612023896791152,0.04503552678080577,-0.022789245035143502,-0.0031020621619368013,-0.053384015279361055,0.009959036439531168,-0.037553245072952254,-0.07663520566355483,0.012806770218340025,-0.07754811817915302,-0.0016246172020959162,-0.09075035148972631,-0.15679887084296887,0.04586123553040627
LYPD3,,0.00037662828962619846,0.08949836306157156,0.07728830301484484,0.08728184211276568,0.0014768159377854426,0.02895166094397981,-0.050275528497322815,-0.003806140096744999,-0.028221819651815902,-0.01895880052069277,,0.10333645263704716,0.07755384758084177,0.07516997429136853,0.0906457635164155,,0.04846486165391322,,0.03719817964106056,0.023837742084955343,
APOE,0.25520343578849036,-0.06857887428463785,-0.014813053140538622,0.05108621621196384,0.008734150576775937,0.03551930745228319,-0.06300174715976463,-0.15898808008711213,0.06114336184863201,-0.015266123082511627,-0.3471828045902158,0.058506546790715104,0.0877399986616722,0.009218198209270249,0.020410184728363062,0.01855909647671576,0.04790955946288052,-0.07820317821835078,-0.0987386039056072,0.09024293715401731,0.12664683391034562,-0.1871334927045254
SOSTDC1,0.19432953805353248,0.0383618916250182,,,,0.07444306023839158,0.029899608125787187,0.03607018869894843,0.061097079164609026,-0.0024796989508509707,0.12913214832146946,0.10648374012769925,,,0.16440679428575333,0.11407915923934832,,0.12248375912658209,,0.07172424490169717,0.058694640741121996,0.04337179420323262
ANXA1,-0.28124886954945655,-0.06792793784655801,0.06517270102297182,-0.03507995353781974,-0.03928390495693859,-0.03657390803826928,-0.08708793245044925,-0.1905496893983085,0.04584326547453146,-0.011131438909344734,-0.24036968057860672,-0.08388802160989317,0.21350553617046605,-0.031332318782917465,-0.03115932764881539,-0.13698178239243702,0.012986110897473977,-0.05932573273297793,-0.1105197275852517,0.010353428974344518,-0.10265395764203178,0.04461856003422051
WNT2B,0.04446391699986632,0.013608839443321806,0.035676767774792874,-0.04208444295822935,0.015013296800986458,0.010151432007401396,0.021229519939775385,-0.07042399937947798,0.00018566892539698693,-0.0033680964587061353,0.20726330670547694,-0.03962468805900075,0.05913590616609403,0.006413331938563955,0.08608369535826184,0.007662702613091593,-0.05889510519562069,0.008296507655497491,-0.04469134999785897,0.037947981627762646,-0.005046800396617442,0.06530462479235362
AMH,0.010024165817187208,0.07703389982233164,0.006486618359683195,0.02021443363725466,-0.01663087769525714,0.015449648070223523,-0.022131981169760378,0.02221535888203907,0.002077832889986471,0.013851239354735813,,0.03538852225374709,,-0.09156109292236075,0.11859787367049238,0.02238628539791908,0.07532557209776305,0.023765260154303157,,0.04250873193458029,0.02215450635378729,
GDF10,0.1736166776296943,-0.015078003333398336,-0.015597311730501032,,,0.0168023849023764,0.051002495240672366,0.05979583786917704,-0.020289793135540374,0.001981333466628117,0.2150538492967663,0.08505692455055029,0.028976450142352436,0.08365238259987938,0.029587332772147416,-0.006170718025191412,-0.037487392016395185,0.03645790328298769,0.04432943865748778,-0.019751107091898333,0.057783850214116195,0.09103077799119341
EFNB3,0.06973206916474525,0.023515818695282884,-0.02174888243698067,0.10256722392768354,-0.0374944694346297,0.036892690538973476,0.08827901632590444,0.24172961246023897,0.02733490209232461,0.008140251018823605,0.2368735668698217,0.08074995608958356,-0.027249126229606208,0.027894862557268574,0.09488221393022826,0.07729317165666338,0.051720353037588276,0.1292637642018745,0.01579703672831955,0.10176691581782656,0.07781690835640753,0.15960195366231983
LTB,0.06403512332356315,-0.010574436736146794,0.06393932922368566,,-0.021606857298592668,-0.019971388703109647,0.08629631000059411,0.009332778065357353,0.01153481955579252,-0.026835974924348763,-0.05254678057903209,0.03870766334656679,-0.046342911644647836,-0.00529571291430048,0.043015280237951474,0.08010171166245822,-0.005449153223805002,-0.05459150683005759,,0.061363818120339884,0.07157356630653194,0.01985843349914057
ANGPT2,0.13620726197714345,-0.021439326585120825,0.0351901407625542,0.01755968448909851,-0.061418856806962456,0.05513063860078575,0.06384921456409133,-0.1513790160685457,-0.10854626954251355,0.02617259067079574,-0.08413159920549071,-0.028498705583827794,-0.019265429259363927,0.09374850339953403,0.04316089547141349,0.04841007821643154,0.03437500531749784,-0.0649730686731751,-0.012525900189589526,-0.026679455169628337,0.0866366356423006,-0.019206906975535242
NRTN,,,,,,,,,,,,,,,,,-0.0374874054648205,-0.04612354446367166,,,,0.03354193480136391
ADAM17,-0.0752310084105186,0.0358764876555844,0.022476885518161616,-0.014995160256362543,0.02718315611414926,-0.008136323098489915,0.010098850724356727,-0.06369888246815456,-0.045329474541729045,-0.012506968553863454,-0.025957484567085586,-0.022617645231422418,0.017170660978806783,-0.07829376639352777,-0.09793386143429623,0.002150271862133566,0.011327840010430206,-0.04650528093897919,0.029921189885978618,-0.020572364205928936,-0.03131308702223644,0.10041929531921713
LRPAP1,-0.02417105810262297,0.10446603863428999,0.058165156583341766,0.01514270315738656,0.042751712710463706,-0.010198080954845602,0.05262230253039782,-0.010019747042934238,0.0020154406943716984,0.024061585494186695,0.14187587446769337,0.007358686882026543,-0.020290053097119034,-0.009790945962259089,0.0681294464457073,0.10551377400053129,0.03293601333602952,0.014688862762770228,-0.02291325267518533,0.10584616582303721,0.08286974397420817,0.09698022521053952
NID1,0.12371693716795434,-0.022184582295507127,-0.004902302660447996,0.0729677022190126,-0.018269731822110533,0.05077467729465643,0.03588822919189666,-0.1143299519053244,-0.0915356486797262,-0.004392257486792538,-0.030450234749157503,-0.03934505563525007,0.03737129180721684,0.01773956734357944,0.03050846799452398,-0.07929111164557114,0.08339547895641104,-0.11788258259879274,0.04080468248297155,-0.07702179868212095,0.06224396844048041,0.11781685870380844
MST1,-0.06488683870627138,0.0034602839967754068,-0.031022159157678586,0.13494358188745662,0.07189076729752396,0.016929321627974805,0.03437044583725429,-0.05287697063231826,0.029644432053841308,0.0417476895373581,-0.02645553968977333,-0.032270951116329605,0.02952174276714015,0.12476822466266305,0.1417162606992042,0.06819961544255879,0.01795400372190286,0.03295181198054333,-0.048843038313151704,0.09557400815140299,0.050798916340009395,0.046804917762835664
IL13,,,,,,,,-0.027786909013448935,,,,-0.033107351350017286,-0.008587007172665641,,,,,,,,,
DCN,0.033986623442135745,-0.08676566070625916,0.06693381092014473,0.027729142420556314,-0.010978033868566994,0.02466192859512817,-0.030264236216591633,-0.07400080078940444,-0.01460009995795206,-0.001216921537088315,-0.021319650492566622,0.04355885575670951,-0.00414946240129303,0.137963217140898,0.015112232758139773,-0.0411683933835253,0.10856160224627057,-0.058047736263788924,0.07934771058283499,-0.00023740046672727325,0.0740449906363652,0.13297048160063876
IGFL2,,,,,,,,,0.008476567989344763,,,,,,,-0.004701753132125047,,,,-0.020607547329339893,,0.04050905575573452
COL7A1,-0.07791087110507963,0.008933318108103086,0.00484841372575441,0.024988228979428817,-0.013378249043496496,0.028663617799188513,0.054350856898806366,-0.045450279240510115,-0.04417293094363461,0.03609419408285383,-0.05921535362884304,-0.011975082590125533,-0.06058485371479935,-0.022989616291086912,0.01856591526235377,-0.039773447621184024,0.006466103606959664,-0.06332884148853973,0.004225969625817966,0.05013296362324914,-0.00688745343880174,0.04691609551153931
CALR,-0.1844799314799542,0.010363037569387577,-0.007313263063286903,-0.00010996433484138164,-0.0518820931713681,-0.013736236221372518,-0.04822595206515178,-0.15619997311459627,-0.10150353597537816,-0.024446567878439907,-0.1698715447485248,-0.14322956160851072,-0.003997636941992031,-0.07034270944654131,-0.002054642804118821,-0.12745267755028386,0.025947199071545708,-0.14271469468980236,-0.05252445085468626,-0.054429946218266335,-0.1094915883377537,-0.020934451916880936
PIGA,-0.11432378825427944,-0.016636733499232507,0.07295456655922493,-0.001038929503299872,0.0027320710512257064,0.02000186055978941,0.05082593065819147,0.01719345527257827,0.003535054528731853,-0.00843115052980588,-0.01928637269923906,-0.03373600445001344,-0.004126226540638225,0.10237889923420201,0.06416286442954909,0.016575084521768303,0.013500896299443597,-0.04813632193331848,0.1063740279211776,0.042249771143734585,-0.000504926879235757,-0.06516454663498387
CD200,0.17906029225397993,0.03721846868183755,0.035099810712352165,0.013746356322125178,-0.015076635836519331,0.09915874991285503,0.05145832314117179,0.1642880494824217,0.07168670821624357,0.0094672217882153,0.23208758553767136,0.17472868740099676,-0.014347995754827491,0.05260066703127556,0.05645891399714358,0.11735951599745768,0.06933581916546375,0.18669363094630742,0.02710675664569519,0.05287979619017341,0.17633169802762316,0.2581892476901412
GRP,,0.020336783379325374,-0.029387552493532813,,,,-0.0076370407041685484,,-0.003921837648928307,0.001881834321910588,-0.06523241729388511,0.07927659973011562,,,,-0.007700979995549325,-0.029060991998082604,-0.015380061329201304,,0.12160313381854786,-0.07134662607356851,
CDH1,,-0.007001211019209831,0.02793923415775277,,0.0024005537127182596,,0.012337909244822996,-0.08106496590709177,-0.009117085506726073,,-0.029309066184173633,-0.006447413121475569,-0.05195585227181249,-0.10373380204008598,0.1084642873628489,-0.004983765095091687,0.004094311156560413,-0.042808077689476025,0.028466031905594144,-0.03219924492709191,-0.025649120733792354,0.028940701292552665
LPL,-0.2346336791515645,0.07327655107195442,-0.016658869817519423,0.024776256914005774,-0.037780565096560366,0.029738958161649155,0.03571173507140475,-0.1553772369279213,-0.2047650093075819,-0.043528644210410146,-0.040333160360920495,-0.021467357411899726,-0.02667801696057801,0.10927379193898647,0.20874055850737736,0.17757830212954392,0.11714327790932147,-0.015781353163176786,-0.001313416512157277,0.022049373467195783,-0.08450846387833376,-0.045498454662465534
SEMA5A,0.006867005044192866,0.04512402338811841,0.02848753540481489,0.12921841739416662,-0.01106440794914592,0.004735716989390337,0.026286843280627626,-0.16016474702440386,-0.04363984961567476,0.01529042994432029,-0.00012274449479359871,-0.059268839061861894,0.01637924685049621,0.059650035172375895,0.014896773920881604,0.1259040686396765,-0.0019635826723974383,-0.06514086996440156,-0.08525023826962472,0.04638005237381933,0.04418471696617175,0.017892797990225376
SEMA7A,0.22589345796476695,-0.03982851868237485,-0.03968332520254302,-0.03802251985382666,-0.024362570779400846,0.0013454495041253392,-0.018419310614121335,0.05188085738745418,-0.08992824365560237,0.005924735332650028,0.04109875995959584,0.0681193736414535,-0.03905541126106799,0.054875051728782244,-0.0016874863439918946,0.008160921573388744,0.0023579964416926003,-0.0027677638485414523,0.05830133715649171,0.030231882661925565,0.07496090894795451,0.03796691929858144
SEMA4G,0.018892223842896107,0.009962342984606633,-0.020103473932233717,0.010710046191972643,0.013352247473787531,0.053585203330228946,0.02324016120746402,-0.05240555813542321,-0.015748822039009954,-0.003957785299595699,0.18561557948004334,0.040661263143325854,0.03461352582176182,0.012742215541389892,0.17025630233159153,0.13051138942492904,-0.008478158733312853,0.10309038396568301,-0.0688634299991436,0.01576855636735502,-0.07180859005273704,0.11190112371605125
SEMA3B,-0.07603062787516494,0.059392683399073845,0.061623107266817315,0.04891137216911677,0.022427700985534045,0.03975931020611288,-0.052842177967845474,-0.16504858987436963,0.006129044308925686,-0.04042981569915185,-0.2954904175062875,-0.07412555258161009,0.06130952186536995,0.05555694804294734,0.09155591028179862,-0.04067621763989001,-0.06052020666003573,-0.06335847722276197,0.049467057381151196,0.050260578502482674,0.03987886399185501,-0.03039714413899696
RPH3A,0.21773369248319832,0.056527839574428924,-0.04154759319519045,0.12171952204122066,0.11752530501105085,0.07109073514698834,0.022720183904531593,0.2006922167756966,0.08130801973919052,0.006838203658528905,0.34283850496702334,0.004646615205386181,-0.06605739233400418,,0.1119702415678296,0.12730643593833654,-0.04923678389656008,0.09354616850105792,0.007730639454355961,-0.01136996158582428,0.16360791136556302,0.11645705374593765
JAG2,0.06500573847097924,0.012647762895361602,-0.010257039407037117,-0.02203498397132952,-0.018366590404599977,0.04698315259542155,0.08015930401781989,0.09244055338084183,0.04147799644001312,-0.03169857214979764,0.06360972778837565,0.02632417107593999,0.09439755788180756,0.1612760358917141,0.04834266040604051,0.1348049784305248,0.12296320356856384,0.11621867904820066,0.006459652090520849,0.027153677533338198,0.08523994833509614,0.15314293806038168
CGN,-0.040931591744836446,0.0026500939817946895,-0.031094231692723753,0.07336598497264957,-0.021762973072812632,0.013923407224148796,0.011230084638402119,0.01248217989374066,0.020776152717205742,0.0006022032076527233,0.08382001468336278,0.004562842676747047,0.019224546703849005,0.04674318682747613,0.14950580857224466,0.016606384445681514,0.013398775386341173,0.06436961518668145,0.16721681410147116,0.06157511614455035,-0.042172353144257005,0.06151676760284683
GDF15,-0.10536363462315253,-0.023044647877054646,0.006792308687161926,0.004335115074723308,-0.038031745987015274,0.003848391058601044,0.03981788920043307,-0.07835586402700535,-0.10217729881310034,,-0.09257414532665734,-0.033825127778317796,-0.07605987340355423,-0.03539234886759599,0.03619322796543391,-0.06927021827541922,-0.010522901109699131,-0.022637646967009487,0.0005548603945678392,0.03150864438732425,-0.07715881576487424,
SEMA4F,0.14092881257196724,0.056130354791508234,0.017019530077202454,-0.003518624782447809,-0.013400706311433445,0.004413827693869014,0.04938246543320678,0.13652068746469861,0.020615911051258044,0.011511831507483193,0.13719340186620407,0.048380786138067546,-0.006289402107040359,0.1055657181654075,0.13852771080856952,0.09560635222503289,-0.022293955945677568,0.12471845478339438,0.057691761794930824,0.03605401556089276,0.0629776555445663,0.07797110014564898
NXPH1,0.19387939212814698,0.07137865467379845,-0.025560075206080442,0.06076513343468923,-0.0016674692568751427,0.053275715410680505,0.022377560171914987,-0.007890999829272256,0.01622225890515007,0.06929475311320288,0.2725835257439147,0.01193985384985789,-0.009273358169801025,-0.03670480931722435,0.04059017793939832,0.09824878797388611,0.019686281532501466,-0.007298941516806846,0.03979468696451349,0.026658293012148858,0.05746864224013981,-0.018478828181329746
ARF1,0.25234467668335614,0.07539806987248689,0.028570469249125718,-0.08584965281694465,0.0034012010483294793,0.025420433959696166,0.081868937933594,0.18570495388319677,-0.03954450087191767,0.07942798528555627,0.24501821366497709,0.013479502679878522,0.0086246700008763,0.03644031123911006,0.113479629295111,0.07427540448574486,0.0895336038210871,-0.02189461740296942,0.0695040697647725,-0.08250377525637027,0.008709628024677984,0.11442484515240332
