,UKF248,UKF251,UKF260,UKF275,UKF304,UKF313,UKF334,ZH1007inf,ZH1007nec,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH916bulk,ZH916inf
S100A1,0.016199475947009778,0.014807705256585424,-0.01814547985587605,0.006851357507887404,-0.019662209168280643,0.016278524957028397,-0.010887399638543604,-0.07468958314787859,-0.009629222619396792,-0.02161008799728455,-0.01333936485895991,0.08499389049892883,-0.05838719745649502,-0.08282588036051734,0.03848580502846214,0.05655029503355575
C4BPA,,,,0.0416439748208572,,,,-0.02958103858908769,,,,,,,,
NPTX1,0.05594974412891782,-0.02559688149571224,0.04671343160611754,-0.0007225687411062354,-0.09852486360174492,-0.017248335941189383,-0.007375466420370593,-0.022270071868660833,-0.08340964791382209,-0.08292446890613038,0.034186265242602716,-0.01835122848349684,0.01630667466771927,0.10950850430689724,-0.08525919775094153,-0.05835056361722138
TGS1,0.020454266080707054,-0.018853228374182098,0.05485050367469272,-0.03504781941499896,-0.0025317639944519316,0.05205440050283564,0.04360740028607044,0.020179024903675635,0.08194397973402379,0.049544290889261995,0.022507789889966486,0.01886917120703483,-0.028611058088172655,0.037755799487524035,0.09116889346306442,-0.04904596381211041
SST,0.0150048580233342,-0.015040732452556837,0.031759075168700523,-0.0030144660408614556,-0.052243211886168726,,-0.05103988590865687,,,,,0.00015502133687096133,-0.04502523403015911,-0.034045056609235,0.019886615157197567,-0.06830333412239716
IL34,-0.005274681226378758,-0.04101433360545845,-0.02145016326026916,0.014006171605643892,-0.003730079905244875,0.04021805915839741,-0.015616622104137438,-0.0056562633348565755,-0.07787206893985008,0.05219278119574438,0.11929722544586101,0.03984754170960065,0.06390092037680893,-0.014048173037100386,0.0074112849446303876,0.16395496248577657
DHH,,,,,0.09013216077468165,,,-0.008624144383392426,,,,0.006979972525972487,0.056312819041792125,0.059782368052580546,,
XCL2,-0.014427469451467622,,-0.021787021461666955,-0.019950994774416874,,-0.022802121021789717,,,,,,,,,-0.002832116106471798,
RSPO1,,,,,,,0.002165273857441428,,,,,,,,,
TF,-0.062660412768141,-0.012153149761654637,-0.02921441766441096,-0.016523165686216028,0.08259329934857461,0.0015561196280131993,0.10076990169571645,-0.07730052230423394,0.001511110626859721,-0.05801866553320709,0.020812679296929357,0.08447893523612225,-0.03496376026703827,-0.10034684218458194,-0.04420550396568492,0.08466686138547175
IL33,-0.047271512912576606,0.04573681313917572,-0.0411874362017709,-0.023774988981924445,0.002942955910099311,0.028668536174186344,0.04055272839681806,-0.018316729745639346,-0.08039697374755725,-0.08088491906404419,-0.07305484383785749,-0.03703161509132048,0.016369063085552322,0.025020943150190374,0.06124996656636801,0.03084613727661287
RBP4,-0.03371220107969371,0.033113053365751745,0.025278520561088102,-0.019738570180965066,-0.044982861875459114,-0.026739297544969495,-0.05671483754615869,0.030738102930821055,-0.015386505065627882,,-0.009531376504817762,0.04468714980510241,0.023678790124885753,-0.021337438332553225,-0.050817159098062656,0.05177539441380089
CCL19,,-0.010466535119158689,,-0.01186757835263981,-0.02237186365610533,-0.026931990507770454,,,,,0.015496031917519769,,,,-0.030734309638767783,
CCL20,-0.03269126486507847,-0.01277995974136047,0.05379799212263732,0.01483577460530211,-0.0036933539106562877,0.01625054642848008,-0.016839256931125715,,0.031248529139235693,-0.009358280586594823,,-0.05192442513187117,0.07267510144067325,-0.017927703216054133,-0.008857613219861324,
NAMPT,0.02085423069568629,0.02288066823855781,-0.022462783735408224,-0.016242891481060704,0.039519168250995135,-0.025328960046355452,-2.3048600708388516e-05,0.08230465287800408,-0.09461137874323856,-0.0507505836597061,-0.03841746848472604,-0.12351739885682338,0.010233505580360177,0.07832801728680669,0.05295319281736482,0.01957474633427328
