,UKF248,UKF251,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF334,ZH1007nec,ZH1019T1,ZH1019inf,ZH8812bulk,ZH916bulk
EFNB2,-0.041198580415155686,0.029738449065340063,0.007687901257409703,-0.01554304300109033,0.05644364039001898,0.03658909032273001,-0.041511084275937304,0.03267272149378272,-0.008194667882523567,0.06661831601754711,0.035678354187159825,0.07298715509665821,0.060247052407409706,0.037712662595422976,-0.025415204251454628,-0.032228210964109986
PROK1,0.041144764623186746,0.07814677839341205,0.06794356964094009,0.022356619900873727,0.1231380701196081,0.04059483080244634,,0.017201002684291325,,,,,,,-0.015794001500690727,-0.007302703828813784
LACRT,,,,,,,,,0.03567576277313702,,,,,,,
MMP9,-0.0053620279213715885,-0.003797973417365291,0.014295857738128064,-0.003968881759447362,0.004481359432061779,0.08424221395927785,0.027231217695581802,-0.022504661030299338,,0.06505749164536544,0.02178959949020478,-0.029559215435196646,-0.05422993107381661,0.08097635718253877,0.04472444416641104,0.05761452244427545
DMP1,-0.024224100802452814,,,,,,,,,,,,,,,-0.022351119125514796
NPPA,0.007750429111519266,-0.005755113866564053,-0.050481605539896265,-0.026908390703138482,-0.005170325070958688,0.07160304701927972,-0.01744403020480044,-0.04252034416320137,0.0570292437427396,-0.03775988426653449,0.020859796616609794,-0.017927189702741687,0.0751870329854986,0.13052673584545485,-0.07057135982325272,0.015532847603824698
APOB,,-0.02065553703433003,,,-0.003129352778569187,,-0.022166774497471002,0.003548066085944318,-0.01538630107939771,,,,,-0.008223099814334334,-0.017331240866858343,-0.026345001796930844
C4B,,-0.027681273253894228,,-0.013322229263184073,,,,-0.017705135446080843,,,-0.02798206893672334,-0.06586789362034945,,,-0.017540644003103113,
NTNG2,-0.008204701347945532,-0.042608871886993666,-0.035299783134185844,0.008622787779498993,0.018020379218494025,0.08148673116926558,-0.010964654853913253,0.013884379455458454,-0.019482371349710894,0.05385581007378635,0.005765338888983876,0.10771856410376829,-0.019098297180836287,-0.041237325689652916,0.05360030622886811,0.04668440526285387
LAMA1,0.014073140853498655,0.004699548627542076,0.018453585299877912,0.025810891985752107,0.02426625714754742,0.09010098033493157,-0.04457502062551309,-0.03259646785567323,-0.056346521984567695,-0.011078102137075677,-0.020421448203211855,,0.09431786995198557,0.17146922761820046,-0.011394611195400443,0.04059282649128287
UCN,-0.02947427535532224,-0.017985899757856395,0.022982990351941054,-0.011209469236574286,-0.029260171350612922,0.07422120030706496,-0.03713528629142341,-0.011118202623966037,-0.008964663658064273,0.015379250942785591,-0.02533650802045672,-0.07313075029648865,-0.020790221743010526,0.010041111385874076,-0.018659047360125455,0.021841886595961302
ARTN,-0.010485376424209727,,-0.011150011356965868,0.12679005537015525,-0.016962812275021426,0.07977302437985268,0.025931270702868707,-0.022504663214840598,,-0.014305569030485554,-0.018728133361261657,,0.01936195564387634,0.08537408043426455,-0.021854585717065077,0.07185177566180224
PDGFD,0.026730687662134194,0.037176597260487616,0.07400115306328643,0.06310099985552707,-0.025530402307146097,0.04680215977845412,0.035037357776490995,-0.0060562958667940755,0.027375270652356416,-0.022308948207166418,0.034797430127777446,-0.002893285326360092,-0.09642388287151497,0.042604443819540525,-0.004885561297430568,0.09492614570942089
EDN1,0.05690896644434523,-0.04272641675376833,-0.005937022502057884,0.03204106553427062,-0.011043387561411296,0.017230130885195368,-0.010501885207053674,-0.04811613299821642,-0.0014549472131456258,0.02001871397524974,0.10442216028172958,-0.0768372645143436,-0.037135942638301084,0.11723428261047741,-0.048384817145763356,0.051542387936601604
ARPC5,0.010751754311955427,0.02891618991219407,-0.04093624092434693,-0.0425943617810936,-0.02224248273992175,0.07322694467627269,-0.03607459309746349,-0.06277046294396736,0.0258272986536221,-0.02121155249298968,0.0015115020104454516,-0.03539971206390786,0.07770961108050309,-0.0017711572629109027,-0.10263514907001405,0.027248057257630773
GSTO1,2.2305324381631294e-05,0.002967582950218688,-0.03185647255416536,0.0034375054005341627,0.0027120180029413152,-0.10280275049506764,0.07969714420927157,0.028009542416322815,0.03910893279115788,0.046294021888915605,-0.021080361288335875,0.031674416862294996,0.0909692637567581,-0.060682311229715305,-0.08842712789850954,0.007413323540624685
PROK2,,,,,,,,,0.0669035182787794,,,,,,,
SYK,0.05827282317860118,0.021482349153695714,0.04839063427320539,0.06498865431818535,0.003859280965018748,0.0029997415359599975,-0.04152562361324341,0.057160741185422505,-0.038303008064163445,-0.05528303807468012,0.0005712603766763345,-0.06815264696647207,-0.049668531353172965,0.06347637858093046,-0.03638167294010509,0.10220634911924072
ST6GAL1,0.008942372535817075,0.1066363693990019,0.055368732352093546,-0.02367476357503925,0.03515622128375769,0.05382066893942324,0.029383339138816935,-0.020217636277014277,-0.04746455701198757,-0.08021046676225188,0.017391014493233308,-0.04306520909567925,0.06720395044227107,0.03564719333338888,-0.021534672722105207,0.06308590713931327
WNT3,0.07035193277614162,-0.035659354802999414,0.054993630833380394,-0.005006674777586674,0.05708476903438598,0.08317553550588105,0.07715612933743168,-0.05055702314160913,-0.02692470477720147,0.00521076413778144,-0.04024422373055945,0.12582122124417955,0.048655042242046025,0.05245039516305702,-0.02791579578759436,0.00265508123268556
HSP90B1,0.06874019330186507,-0.01308352327608313,-0.03008850858417025,0.0111277231977841,-0.09897063715388131,0.13044882619690393,-0.07431361347256804,-0.004947531981834874,-0.051107682212062,0.01902168947095177,-0.04033534280286792,-0.110348136427749,-0.08305418677872867,-0.01972239597892608,0.005948967944975859,0.036890971836596696
ZP3,0.03466790677389231,0.003764144583726626,-0.01699204537091519,-0.013912069765984088,0.03401960838239903,0.011528805069680702,-0.09662140493475739,-0.03633211484574245,-0.01538630244871825,0.03380372140148214,-0.05170304000188534,-0.06335692997125848,0.021514757539577916,0.017174202599650388,0.11882588045105168,-0.004890874929186617
ANGPT4,0.03690282020942889,0.06683826961673822,,,,,,,,,,,,,-0.021854584739464947,
NRG2,0.030423817876994195,0.020317067520892813,0.04544242417075421,-0.04319666229944414,-0.026971747574357254,0.0062590012941273875,-0.02934830423966812,0.0027734793459391447,0.030375795729459282,-0.03572894511813597,0.025033799098506494,-0.031108492042858236,-0.051863843312208606,0.09743505911529657,0.011861317660732477,-0.044575132962327436
MELTF,0.05845918726541437,0.014457530925435351,0.030925095819717016,0.10749275357484338,-0.010780051487871386,0.05935407929425716,0.03672362462184006,0.05538392925601295,0.017345700358519994,0.06368852264809935,0.061642849067509047,0.018455314048262887,0.017012388629094932,0.12038555481778651,-0.006542048284994156,0.04501147893689471
NLGN1,0.032190683102650164,-0.02215233136119753,0.029241123341229972,-0.010749691175070405,-0.04887579119728079,0.06996661113712813,0.004215599350449618,0.03151517407111728,0.014280432674523254,0.011422202090785148,-0.005445844907113256,-0.023225987413249546,-0.016175549828876843,-0.0006944392871601296,0.06589136499650217,-0.012628103771992995
SLIT3,0.009433131263310392,0.041220607877633784,-0.019394090496383538,-0.0062540613444457775,0.03243575207736785,0.015178011145758015,0.07079413004447174,0.03421887568551474,0.01726109449196988,0.023726641254040504,0.045721051546870554,-0.10306749194891701,-0.05838165366994834,-0.03263782113165614,-0.022194182433147365,0.02230960040103542
CCL8,0.024966478214512824,0.0607810020807385,-0.028802877111533367,-0.03888929582966681,-0.029458537010890427,-0.024338525342456497,-0.028910153120497054,0.02777781701754289,-0.01388424504024596,-0.027876644965656863,0.021237651185426417,-0.027496350216456338,0.044947752956687674,-0.04555774430793348,,-0.014892470886058998
S100A4,-0.020412746777656986,-0.006674969812116666,-0.022908519270014797,0.05380930744676398,-0.029163551300023384,0.06745208807035936,-0.09591421087832559,-0.02168602508002942,-0.021128461671686576,-0.08279392165540929,-0.012070072033325791,-0.041222412031969836,-0.03435593548584146,0.04837478996050479,0.008468196852849578,-0.0019964712953811493
TNFSF13B,-0.022740486144727883,-0.01348275275547186,0.09368259009095455,0.012537172542250409,-0.025801213626445316,0.062285304615153234,-0.07419507718104483,0.02124641814597931,-0.027355066474903787,-0.05885300579060081,-0.02423578151191657,-0.12838259234608398,-0.06930259434690128,0.11818856138510136,-0.0394731707577279,0.002562259281840408
HSPG2,0.012105828529016406,0.02680150768549435,0.044821726373394565,0.01341049544103206,-0.07068011426742696,0.050827072145468256,-0.018189311435988946,-0.0026051508655423315,0.03456846174418477,0.02121446274952239,-0.015819174315626853,0.006642416179226816,-0.05728460033821786,-0.0033998806875055222,0.06569126519634115,0.07363698246259631
FAM3C,0.024991664945885034,0.01990647492184412,0.11190304387010364,-0.01697773431002365,-0.0673992957554914,0.013365969698435459,0.04928301672409551,-0.005748155520274848,0.012347112204230869,0.12334764696872366,0.007371605046700671,0.004292512852473344,0.016273502600866165,0.043734981100520175,0.06691836639949501,-0.025501722133260834
FLT3LG,-0.028764753835958952,-0.01527538520312558,-0.003391477460853426,-0.07057036025308198,0.01881260634738068,0.15466124096298847,-0.016026356746230347,-0.03656021101412837,0.04065551610184288,0.006748055692324726,0.00882260317813193,0.05850760002348954,0.05037023664593584,0.05854717864415017,-0.039875218295787385,-0.06480945231501156
A2M,-0.004573581671450302,0.024113664765242092,0.06687288772724806,0.06402708859386878,-0.08719688690189623,0.030223400981482747,-0.03274200531572338,-0.07779564105134355,-0.018166084060104642,-0.059211975739456475,0.04499134775048981,-0.030795571335660268,-0.0567183484489399,-0.03705611777082555,0.06257755292333779,-0.07657135405262117
VCL,-0.0035430992626798645,0.03537597375225393,0.029085409689377104,0.06206958352157326,-0.042312495788647826,0.07364296948818783,0.04900100516222052,-0.013859468519119674,0.0691243524785868,0.05240757852029317,-0.04079068317203231,0.0468608369501478,-0.05222036571917195,0.06541273677096113,-0.024777629597340846,0.033273807468636736
FGF2,0.012889160809833126,-0.007078702398066237,0.011162186335518574,-0.004371565063622395,-0.030643973298535104,0.001920322484084396,-0.03599071002399593,0.022462487889151683,0.003885495302471389,0.053022503629213465,0.002943680872862116,-0.02808158918434714,0.03264107360220058,0.08428971059112682,0.0256346512557633,-0.045882232301385634
AGRP,,,,0.0770445637566351,-0.014300414656586612,0.0045500766734115974,,-0.015976343026252577,,0.026715533080299843,,0.040819445331190723,-0.11556511603959209,-0.02300478452468824,,-0.019663698484041266
CNTN3,-0.01487106579013582,0.01367744739475912,,0.05024739529979209,0.03899375677329061,0.032593116402766555,0.024268048932765324,0.04808769368548951,0.01040235129528396,0.03281963655796879,-0.00508708219264379,,0.06305185856524986,,0.018142115644768576,0.038009875858483776
RNASE2,0.01170110286701105,0.04625763778142876,-0.007629602074250712,0.035751493390431516,-0.07172806810550118,0.0918438418359518,-0.03732581386857588,0.021510897960860594,0.07016531299693206,0.0028360794870115062,0.02898209164692388,0.043564344432024824,-0.040132742336586376,0.05116841071783971,0.09521526547378585,0.014263595979504176
ADM2,0.010501841040466359,0.011741932267509797,,0.015490459923401341,,,,,,,,,0.06020385708023849,,,0.07267853073239071
GAL,0.02259633877730992,0.017394255665642434,-0.036034823572120386,-0.02287371600944844,0.020552762253742755,0.023079581483343527,-0.0342303187908052,-0.022274655384194486,-0.0023517837424809865,0.12378413385466651,-0.011061984528632687,-0.07579995101073277,0.066520398232729,-0.010301110686041814,,0.03178082840395662
IL36B,,,,,,,,,,,,,,,,-0.028254712207165168
CXCL6,0.012868226659141497,,,,-0.014300406459964447,,,,-0.018036932012270773,0.01984581260208653,,,,,,0.06943058139662855
PDGFC,0.07413710272549631,-0.002156263575992618,-0.01570252100544179,0.028925154270808613,-0.0015708813319354367,0.05185299917168949,-0.03146898153828447,0.0020329026556228963,-0.024981802587695088,0.026103259003283367,0.05198948474351447,0.045280859758636195,0.11155764020438345,0.1063991808476788,-0.009728519946438623,-0.035328901974976186
COL8A2,-0.028195099458488013,-0.0177095195337846,-0.022545158332779276,0.03158997810039761,-0.03838499478595003,0.04830558231826835,0.013132075956487806,-0.005655349357201385,0.0633227132455614,0.04401010606915554,0.030065248790175535,0.028729832292828824,-0.035090506283619614,0.014528950637561378,-0.013736946450749764,-0.017199857343590773
SPON2,0.02949487696930753,0.025185396089452843,0.11266651225112488,0.035406988198469,-0.01432482007071967,0.01856506408133545,-0.03875956913171236,-0.024147992373617214,-0.002301773438107666,-0.0658818752977306,-0.015831620868210522,-0.022903897638734107,-0.04333961871268471,0.07109462386287523,-0.04639633013051832,0.12321447469124928
LCN2,,,,-0.03665289178578081,,,,,,,,,,,,
SEMA3D,-0.01920761411823113,0.005530459195331593,0.06915588171904781,-0.0020775113144002526,-0.006597024087183768,-0.021831912102068335,-0.04701967436501277,-0.04008946359135007,-0.03616089951274164,-0.012799999918630008,-0.018929429335929546,,0.008028537731416822,-0.051005527072206465,-0.01855615419451162,0.09334207502705848
BMP6,-0.023173497041139267,0.0432778711414494,,-0.02610696180379305,-0.01731171370544723,0.014501063266231922,-0.024606737916464866,-0.014598323045175264,0.014994740741905498,,,,,,-0.020806728589060366,0.04732227407852519
TIMP2,0.022616099038699017,0.06258478145715984,0.07600726451077364,-0.03790465468239956,-0.044938236415038864,0.05886810017617453,-0.046429491982897766,-0.027314020874168704,-0.06281314743261755,-0.01650949425151162,0.03483035818309149,0.044171759830848485,-0.07474844024028071,0.0255443541098478,-0.008330950488813445,0.0704402583836342
EFNA1,0.03355968654658875,-0.028745028686015663,0.041105131030720554,-0.011098194351091394,-0.07882610599146822,0.1227994949270182,-0.026821254591835434,-0.0480130387594776,0.08317168152148981,0.04138895822104841,-0.016707996506109886,-0.01399543216734799,-0.03466212146374927,0.023425546447774146,-0.039224434569977575,-0.02538034752907703
S100A12,-0.027702783965747522,,,-0.010273008257587464,,,,,,,,,,,0.10303649392051804,-0.018487896177921046
TFPI,-0.0017624070560937365,0.0161656019198639,0.04198627580469949,-0.008509206050254405,0.03486607599076037,0.029341519128571122,-0.012119927871389756,-0.009302364062451747,-0.026310648139337797,0.019803529580559715,-0.007559183151209539,0.023037404264688095,-0.020535466715828187,0.029984247494885426,-0.020307142780330176,0.10227343900985487
GPC3,0.04236922721176757,-0.041039307139108784,0.08137210707757857,-0.022406596513043768,0.06830727379220919,0.09891250469336814,-0.03246875185970497,0.02493363555042073,-0.007431584295702971,0.06108171473879041,,,-0.03835585851034996,0.0031129397073524265,0.02534312197168997,0.06767125892455908
NMU,0.021568039190362945,,-0.03501096042167321,,0.025364216908955184,0.07593095669812525,0.036846296968939915,,-0.01830926772211489,0.07011315180398979,0.01067823557362806,0.06041739736302121,0.06552867669629928,0.02467155326471394,,0.01283569807181294
SCGB3A2,0.01038266600930695,,,,,,,,,,0.06727677200901495,,,,,0.026095507173495888
LAMB3,0.04344555272345424,-0.030434027671422864,-0.014767478612353334,0.04299699443681411,0.09851167866379844,0.07483257164820897,0.06469279690609783,0.03989877234003658,-0.03388545937100901,0.08563536907938395,0.026466619388634798,0.013121027350795898,0.11975268253590908,-0.02958289110306286,-0.03929771058303915,0.0131536701830632
