,MGH258,UKF248,UKF251,UKF296,UKF304,UKF313,ZH1007inf,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH881inf,ZH916T1,ZH916bulk
TGS1,0.06318662786538246,0.05192753808988973,-0.011859394651601554,-0.06812671357163337,-0.0045075229264117675,-0.05482764187383455,-0.011740035700008408,-0.003008781379627717,0.06245486050735785,0.02256286854184211,0.07812433344114023,0.039025228906600956,0.05577774148807298,-0.021534248798654534,0.08655801157331296,0.18749541793139893
SST,-0.016249433880360518,-0.04197756283992106,-0.005651733654357694,0.009203240611807407,-0.04411884302577558,,,,,0.0017979720803360058,0.07791411513111823,-0.01684429408972913,-0.01216564530576783,0.02458030110632356,,-0.11521670169306025
IL34,-0.03229598817016512,0.012460788301007114,-0.0444329236651106,0.05166742805929632,0.005255568570588354,-0.08722943281876537,-0.00495899687764958,-0.015849413136147635,-0.02025545961462825,0.053540312520905034,-0.0047276946375069085,-0.013961971822382086,0.1442670426781602,-0.059596805515635114,0.04581668686222072,-0.08665816771062385
DHH,,,,,-0.02367344398319224,,-0.02751389119365682,,,0.06164073265784878,0.10959377275523198,-0.0404071353235514,0.0825839347113597,,0.03985515982277229,
XCL2,0.004873583134495444,0.010452586658018431,,,,-0.03208114867352619,,,,,,,,,-0.04048097717481378,-0.05415001491689596
TF,-0.13846008926122755,0.03376269832892847,0.028368952911624865,-0.032622685544245265,0.031009950057103147,0.07568389272317114,0.006316906615327386,-0.013912531353757349,-0.05873863188559758,0.07685140694344753,0.08359071220392292,-0.0381123753546822,-0.1408794016070088,0.15416187419046445,0.024763276481083195,-0.10380223740966107
IL33,0.11888618908361893,-0.0157356698271,0.03396052156383467,0.023584099510211735,-0.013546615413694622,-0.050327193337182274,0.05449560351935192,-0.0005191251412332346,0.011383807459107883,0.022615322562580014,0.15765863327913665,0.03374786476020956,0.06345926962435475,0.034644003443179236,0.10369697927026396,0.3075266580698692
RBP4,,-0.03888755006205643,-0.03341740752276367,0.017700526100419046,-0.06648778680500438,-0.03018308852669327,-0.030016704748892023,,0.02697813590499947,0.04085748150697597,0.08547710292036911,-0.030406560627607156,0.09116687220136571,-0.010634639016110725,0.060394941182613654,-0.18499124540542997
CCL19,,,-0.011338932395231807,0.006202132697731298,-0.024091759392855506,-0.0991339085222147,,,-0.0341331984957239,,,,,,0.08468459876861413,-0.025938169555398575
CCL20,,0.015288807163170227,-0.013845183517878326,,-0.004299044359943746,-0.07516788170527165,,0.03892989675762583,,-0.03453535275523548,-0.1062707658065888,0.054744457684973456,-0.017842276271789324,,-0.025045690050529337,0.17306887250108505
NAMPT,-0.11971607168468071,0.10811562254823888,0.04909692342044299,0.043649233387232436,0.12212557246436943,-0.06896439152522571,0.10097880977705312,0.08587414494188626,0.11076691729102167,0.021557029956216955,-0.060492843438514944,0.0688478819465915,0.15582366414011015,0.04025169676120956,0.03609822937835029,0.40219958163252467
