,MGH258,UKF243,UKF248,UKF251,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF313,UKF334,ZH1019T1,ZH1019inf,ZH8812bulk,ZH881T1,ZH881inf,ZH916T1,ZH916bulk,ZH916inf
OMG,-0.0014496104894410424,0.3993166807333246,0.1346437490464246,2.1453792865529903e-05,0.05049457089115342,0.20629754346275903,0.377582557321371,0.07475196478398258,0.12231126657675626,0.38173894096930444,-0.04553534139405124,0.2427539057821377,0.0007769555180005955,0.3268949194129678,0.131148747287436,0.029914943564090808,0.35193903489050965,0.11010508091639122,-0.004075660177873626,0.2756928240850473,0.3247815821011035,0.10086062130658345
CXCL3,-0.03635205077302357,-0.16823764820125106,-0.008236519584294985,0.004547890249977963,-0.08290210439367826,-0.1795784312015917,-0.17675206644793218,,-0.031946922706778826,-0.3068156826325863,-0.03431386080076589,-0.056120956435714416,0.038550458017145996,-0.04575866636835667,,,-0.06949194665975572,-0.0013941153670292896,0.0753120274650587,-0.003554362491364469,-0.16073246559213916,
CXCL10,-0.06737284198946594,0.05968815173113225,0.0079018703655834,-0.010317298396257004,,-0.06862693850175762,-0.044083423460735044,0.021065542397350825,0.045703312528672296,0.16963516811859747,-0.0002750756215921961,0.04135666833161218,-0.0111832257940576,-0.016182601436257174,-0.008577019866188872,-0.06376990815355113,0.0037484202087825383,-0.002008761243365994,,0.051925963751993924,0.060199611490799554,
RSPO3,,,0.026020790861739217,,-0.000818061083147053,0.007789622992923052,-0.05510548972679778,0.04886380691638218,-0.03862520151626297,0.09350770302772318,-0.013464073635513222,-0.004027703139998195,,0.10879278649138509,,,,-0.08206233748281881,0.00681641722474673,-0.034460514527522836,0.148153596679503,-0.046412743359173114
CORT,-0.0025856025994697323,-0.014141892266501189,3.083648685050212e-05,0.027185586061982726,0.0330043910176948,-0.0009747062947937354,0.05871056654813069,0.15779689894420953,-0.06154809430848139,0.07488329964665169,-0.0380150123349015,0.12690026782394143,,0.09316879060967023,,,,0.0005011210756161209,0.052812966808308284,,,-0.09167912285068523
NCAN,0.018975976477100098,0.39754066114607073,0.13764324495813207,-0.017122328089059974,0.032789271664685295,0.2516350479425139,0.16879611881325554,-0.12533706250711518,0.08782663740556294,-0.29854048123836757,0.026339346676239852,-0.05709234697326446,,-0.17832016737540557,-0.05114563508296521,0.2618933403861215,-0.3478422597509544,0.1839573427053629,-0.0129470712498389,0.231954594267232,0.4142145027909419,0.09875399071967715
PRG4,,-0.04286549837468986,-0.0485232611562456,,-0.059122616293597524,-0.01971766434254181,0.025944380912504166,,-0.019371768498492942,-0.07496745660474975,,,,0.011373149650698038,,,,-0.032012444260279084,,0.0005638415201235894,-0.07084285781306693,
ZG16B,,,0.035272534622291296,0.02483960898299525,,-0.012633621455313979,,,-0.006976239732760026,0.04246633271162589,,,-0.02180196335529896,,,-0.09780700641306961,,,,0.035645000633584,0.03142524260842548,
TGM2,-0.005471450297684956,-0.08283366915234475,-0.06704817292607383,-0.016399134329589216,-0.05536845935473713,-0.11493829206034285,-0.307720916244256,0.06512175484279695,-0.01864249298569611,-0.05083112744801067,-0.052251420170947645,-0.050853981497659594,-0.024822219207384318,0.1488904425382303,0.06906806746370128,-0.01366738539252275,-0.13733709169977887,-0.08553900130349658,0.04047602657779756,-0.13289975238823037,0.05137690537207488,0.024518656549898505
VEGFC,0.05910626061494244,-0.056180071923705825,0.05285155515500331,0.002370700550766606,-0.05762436521070414,-0.04109559740884056,-0.0503673225636606,0.033883615448898355,-0.030525583111523084,0.05523565022543774,-0.0013349392875721853,0.0005125985354223064,0.03650003225031684,-0.04058194321264512,0.014637570127228303,-0.04487810716817373,-0.08723093069254388,-0.03569661139611306,,0.017252941793541025,-0.07843631469497664,
WNT6,,0.0010050543868344581,-0.018390772358787097,0.02746566753290397,-0.034510604087770784,-0.010880438786045539,-0.04514012803066375,-0.028422684106282445,0.02878610459003019,-0.014116468461687003,,,-0.03793286226795472,0.10677761363989395,,-0.0662583262357083,,-0.056930195251810194,,-0.05189335876035274,0.018811676362224476,
NRG4,,0.055706830065060414,0.001710999027755619,,0.10954069455034053,-0.013290727286395498,0.008025729453017617,-0.054105799553451,-0.022744101314758115,-0.031089171670322244,0.0056352583873614725,-0.05330866415777266,,0.025015855124933394,-0.052970383342807445,,0.01727705391889512,-0.0222986005318895,,0.06031858424039466,0.08749884874659984,
PMCH,,,0.0301609470667097,,,0.06196686050042757,,,,0.02865567224841842,,,,,,,,-0.00987091534724886,,-0.037560669152257316,0.019696581753254602,
COL9A1,-0.02191028395155578,0.13866667261751983,-0.023425002348269473,-0.018031825252102424,0.10981954824453909,-0.001631106048566784,0.14793674021614442,-0.12335496316365935,0.04932257257678815,0.058868952821148984,0.03617280628843561,-0.08731212818288425,,0.014349976010545176,0.0033545166648771825,0.08321574697980635,-0.09493178508594638,-0.05603771846270987,,0.09765278754450228,0.03878135728122661,0.041849479077501237
GDF11,-0.04649097806281044,0.15940800879281086,-0.021203430432394702,-0.049469288133421094,0.047691863082641846,-0.015232296840686017,0.17916926709200012,-0.04669339879611467,0.005012556869037439,-0.043876817881232245,0.04517279617474647,-0.034180046128492764,0.06479883888964048,-0.10437095211321785,0.08743696918786184,0.12653594175111502,-0.04438650495199022,-0.040555132417494075,0.016167200911148705,0.044617503610000886,-0.028351598259723356,0.083436777777672
RAET1E,,,,,,,,,,,,,,,,,,,,0.029937125926561902,,
IL24,,,,,,,,,,,,,-0.02139173560410949,,,,,,,,-0.1012632379119963,
SORBS1,-0.064485049005951,0.1912689939327563,-0.004360063871244513,0.024378443662933454,-0.009169862340860471,0.06490709303924434,0.04825771080090464,0.003704037620011585,0.047154117154596054,0.14434357859238922,0.01692950541328885,0.10378928699269994,0.032001153281027095,0.08270845421580564,0.09615495819423517,0.1477946522739839,0.08853522350581022,-0.11005833932785611,0.03151885718381842,0.13909868077474102,0.1095589755047321,0.016409189728033794
DLL1,-0.0043996282717768355,0.1516314730108576,0.04747848864139463,-0.03381213501341311,0.05210520339386383,0.15837402964778766,0.20661818509866015,-0.06063352800726428,0.11092972085073588,0.19506639415718505,-0.004642272905234929,0.12944899648277908,-0.04582659774859398,-0.022939682441834437,-0.09668712260816215,0.07765898836999993,-0.03795176826140215,-0.007989835770331888,-0.015573725617521472,0.10892725799946641,-0.017179128742256987,-0.008002368070921152
TLN1,0.08798914637601823,0.0315216428793888,-0.025961176897288545,-0.0050324060681406395,-0.012951641905162174,0.10010565029263938,0.029385029325280247,-0.06714082048700178,0.15164145706595328,-0.1550963910835065,0.013129934147173686,-0.02643074519304231,0.021412290666296192,-0.28149568144035475,0.1320136180385885,-0.0031671978053884587,-0.2161994231666895,-0.026322146042827625,-0.01703213459006165,-0.1908097193072497,-0.216362420523487,0.05657330805955485
COL2A1,0.047739846716663065,0.045855780881432676,0.0026445740957528065,,,,-0.05877790406974862,-0.02118238317026269,-0.03486290015655721,,,,,-0.032313940159625645,,,,-0.06870691937265676,,-0.014914544438397471,-0.07553064540906718,
SHH,,,,,,-0.050350603387231914,-0.14585492636367436,-0.001979229668490466,-0.031476845356485074,-0.17551402012899744,-0.03163530843468867,,,0.0722194750517207,,,-0.10952576781062998,-0.0292646975459037,,0.015038102767266583,-0.09824875103367045,
PON2,0.053656527080208835,0.3300471293470088,0.1508671148522986,0.016593805701831374,0.08486312841535971,0.4329969054544128,0.3288605577027325,0.07892407968232605,0.25010385766977267,-0.1565675896504613,0.08703273572161603,0.13784213595890094,0.07902559800009833,-0.04755741406464659,0.26079415044980064,0.18287146286410602,-0.1304456262448945,0.09933642245337923,0.02993749869148753,0.29083238786482,0.20773724122571105,0.08238292364173908
ICAM5,,0.29432129055201367,-0.03153750610700368,0.07464536787674347,-0.004389213968000324,0.00419669516498288,-0.03870833961248452,0.017910210980654616,-0.11475469385129669,0.013456518984625106,-0.0063068523039394985,-0.008426370025374342,-0.02024990612456337,0.143472665700441,,,,-0.04749402077841356,0.047251479127730096,-0.05082338403726844,0.0265952043069319,0.039848871032855865
HPX,0.039625114102303696,0.05010207658480381,0.0038781122104544446,,0.028274880490795257,-0.05101740427949313,0.013660606880726272,-0.03780688746240863,0.012600269303267476,-0.05376226395096747,0.007307941160541794,,0.0588577611404544,-0.050563926304356986,-0.05327934416756792,0.12211530516088012,-0.05865445268628124,-0.0301200782405388,,0.08873514314370302,-0.03692741751810934,
SFRP2,,0.03687204796245847,-0.033406580910950535,,,0.008572239723059379,,0.07071226411981282,-0.007404168753519377,-0.029496076808775352,0.03621852995342567,-0.1954684890323674,0.05137661350438857,-0.018827707936599318,,-0.02596706696521609,0.08383439405943556,-0.10736895150263683,0.09684876490680279,0.09215651661106476,-0.06459667107455332,0.09141746432380918
CFC1,,,,,,,,-0.029155215310266772,,0.018598088836502324,,-0.0585704080037593,,,,,,,,,0.05531482041316948,
CD70,,,-0.03533945480349679,,,-0.1526170555048728,,,,-0.08471681131300071,,,0.01533196139981048,,-0.07603321174532811,,,-0.06826986636556677,,-0.03374236360335798,-0.07661041931009492,
HP,0.057496892492899104,0.2886068598033283,0.00893184433400347,,0.06859778470541496,-0.051271409953206455,-0.15115603690902035,,-0.05391526970853895,0.009085494319072638,-0.011860427182761191,-0.26149169011397033,,-0.04218434730943506,-0.06003565460085137,-0.06995927548431982,-0.11378909723742506,-0.1174614851780855,,-0.05154916641636021,-0.13041104730370576,
CXCL2,0.0066436652515569905,-0.05032492266639083,0.026505853258868263,-0.054530837804653516,0.05142569568451137,-0.059407281643816506,-0.11486576940167244,0.011906503770613749,-0.0005506725964616573,-0.12164757684219206,0.039859591670497706,-0.13528809602383485,0.08527468835935009,-0.03937269674855715,-0.06086968146319262,,0.05347034348776617,-0.1073781831889783,0.058031205050468,-0.026339352443524297,-0.14221547767751072,-0.009988831911309469
NPPB,,,-0.024439167162564102,,-0.1309277479846105,-0.2474327291345598,,,,-0.0265016132715991,,,,0.031940206725899756,,,,-0.015104878903322027,,-0.03495635803084677,,
CCK,-0.0036322547165447945,0.26555359171642284,0.054876706447670134,0.10505967853467886,0.10038620083421007,0.06284574548296673,0.06570485102354624,0.14570812585136358,-0.18320416843548207,0.4072255916580497,-0.1011815663496694,-0.024518943999602673,,0.42969064541255086,,-0.06023455774273526,0.0005175405790892992,0.1799416927387489,-0.024740935521019705,0.04100065263869899,0.32140977676790755,-0.08887989274848518
SEMA6A,0.001974222901290945,0.2132755810838671,0.0829378946876316,0.003257607627358593,0.08306455299230264,0.1755562120920127,0.15812656975937325,0.006024429311962955,0.16467175156099087,-0.07840138070783657,0.06030974687237879,0.15397231127382574,0.14990353965199907,-0.20428734735926726,0.2547249868529713,0.18192098799409112,0.0021230356561525985,0.07571333981291178,0.044390166777235146,0.19849773636302,-0.023011330113316186,0.10326385941766886
IRAK4,0.04017331551382364,-0.10465343409319212,-0.018439073699485775,-0.036172871606896355,-0.0793036133535818,-0.016796841937686095,0.017394733917441185,-0.09886805330273175,0.023248756736403465,-0.010916058737424275,0.002129320424807537,-0.02243136718319966,0.14440024319738584,-0.013783955851101693,-0.04886905836513136,-0.021938459678574,-0.10428091848465178,-0.0765744906720204,0.010658373901708056,0.1240894836593717,-0.012711023383170077,0.1753934845981406
GSTP1,-0.01618326431606286,0.15488887436759852,0.054806852572262685,-0.03781292915141436,0.08066266086988372,0.06647323983339351,0.12180503832550214,-0.04052596053385468,0.19884081740974419,0.11548374801482335,0.06376009334638556,0.010289624424551693,0.029747958104935305,-0.16436883803938038,-0.11120043739520491,-0.024152397942201632,0.11308300521219099,0.04510859666615749,0.0623475352454337,0.1297541380694056,-0.05634018718808564,0.07299446673694462
VCAM1,0.09542265934874969,0.0315479866625972,0.07609971426990025,-0.04355095637192347,-0.0407180189887658,0.057009287552336654,-0.049511732639884835,-0.043172228766417235,0.05340798862765872,0.29576431027099015,0.03011469015759028,-0.016768002941962463,-0.0280901919082649,-0.02253742138257433,0.10384017511581639,0.11170415812058218,-0.12567000110276544,-0.0028456484044556314,0.08966219678808707,0.173065633672125,-0.0563721422458552,0.1606857351871159
NXPH3,0.022774143280875625,-0.08598766095687314,-0.009510786353098676,-0.009175527888110392,0.010453825060765838,-0.004166513528701053,-0.03213541571985268,-0.09041624134241141,0.07191407589253229,0.17053789360436655,0.004693295303727394,0.013145291651123481,0.04830692023280818,0.06417853338309917,0.12752236666884856,0.13468608146262973,-0.1025798440720127,-0.013724154357500259,0.025540619162498123,0.25620159886861527,0.056367422841268354,0.06703104063407052
MTMR4,0.0065366037738317844,0.04605718964740831,0.0355754139103474,-0.02510345390802734,0.07394149596121403,0.025752474720193194,0.033834921514508384,-0.021162646223776237,0.012753818210756714,0.02442303593944803,0.01646996166803118,-0.027410245071076967,0.03210697293767405,0.09756214056793205,-0.1780121151410661,0.03258299897931572,-0.10962267961187272,-0.03605299282100275,0.02766134783135043,0.043314125829968596,-0.022451149971436313,0.06662457716957938
LAMC2,,0.018958426041864228,-0.0035445653355827577,,,-0.13967923024141538,,0.01664462034808434,,0.014030488945466525,,,0.005787767363538281,,0.022038834021038824,,-0.051950025406156175,0.07342830542455836,,-0.012201955249147821,-0.011175104754631052,
IL10,-0.046887586578243295,-0.004748341664381209,0.09316807193536601,0.04397931309359639,0.11037731079032319,-0.01663396166063817,0.03358146145571314,,-0.016558192045092294,0.07552297589827611,,-0.22498394502912628,-0.009656417843823904,0.003911913764340476,-0.05176281524742772,-0.07392776458899752,-0.07235810747543574,-0.03259514826216731,,-0.018106523328613556,0.0122157533165311,
SEMA4D,0.043590527436558606,0.18399264225185638,0.02534703008943304,0.01248671678380241,0.06820758642747139,0.017306841459033356,0.12560792327046946,-0.056469469981939024,0.0760054649281791,0.1713919452191529,-0.03185049803956653,0.2464054803720761,-0.006752600037922519,0.034985177808267834,-0.04728127070899238,-0.020742158004428187,0.25833734843064127,0.0973877771738939,0.06430289491995207,0.13712783800734268,0.1603859033229693,0.11689683074531361
TRH,-0.00833840960856974,0.05522805769543136,-0.06059287716788786,,-0.04083762192696355,-0.13254978881510077,0.012040604594740455,-0.03708618301986691,-0.014649091607668209,0.00299344633344565,,0.010074861525643285,,-0.06492099718786448,,,-0.2723928498801385,-0.0950780180715995,0.10589769699547864,-0.0391534652194461,-0.1990835810603236,
SEMA6D,-0.0016193073359421692,0.22939250082015236,0.08504453506866858,-0.03263628760397052,0.026283712386212688,0.0821424399707813,0.06387943686600893,-0.09724405410595671,0.05402274235091335,-0.13476735309582724,0.05496906850949546,0.09087928602846242,0.1113566410333022,-0.12273718525398915,0.12537897584378,0.19208951702264856,-0.08342818479321962,-0.03870054631751825,0.1108464210920798,0.17971489033245586,-0.13819871492543992,0.07298213337537193
CEL,,,,,-0.04481438199240857,,0.05323147156886139,,,,,,,,0.03042426237529964,0.052343300818876316,-0.07817171212229188,-0.004183796987821587,,-0.02979128295811029,0.07143738575445353,
PDCD1LG2,0.07200318647405018,-0.01153478453641278,0.01575155331983865,-0.01387693857850145,0.08549701657961148,0.03310052889211291,0.023597792400882844,-0.01890814313514984,-0.00033042259154061573,0.09132492167559517,-0.00752501065273474,-0.04358503756007543,-0.028613139494680497,-0.011516662419970257,-0.027969302384587596,0.01021135979099562,-0.07485890328499245,0.009673639795849419,,-0.004501723521501368,-0.05996727003818756,
SPINT1,-0.02790764642803314,-0.012693998944551962,-0.05676046595959432,-0.004701511387607473,-0.031888264697959176,0.022057622010360448,-0.04667034063735622,0.024790789117567675,0.013532622464705777,0.06869453463893647,-0.0009012992726526772,0.03578449801406402,0.043564529606537006,-0.034102809550253896,-0.05964376989661788,-0.0208105136371154,-0.05178498405324869,-0.01974307812659185,,0.01102496219497733,-0.03141047957202073,
