,MGH258,UKF243,UKF248,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF313,UKF334,ZH1007inf,ZH1007nec,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk
CCL2,-0.07176853910445319,-0.019337500166321308,-0.01773011730180027,0.045731043040221554,-0.0013198934420516006,0.04568401899279442,0.05426423175439381,0.011407286706905025,-0.012245588864495302,-0.004995618991446334,-0.02484897182615533,-0.04891782667515502,0.02033262344636362,-0.031687835640926955,0.035185472337153516,-0.02143111442356147,0.11402067142875832,-0.0324401529340221,-0.06921967809130804,0.05374651291987424
DSCAM,0.08379549049202828,-0.02428529890788382,0.001191205526401777,-0.012601054218553367,-0.017321511135287997,-0.028661707540164873,0.020759331765783113,-0.015387512164268176,-0.058854160582725176,0.011085011340117438,0.02448503419163181,-0.017396089189885503,0.0010477150665405108,0.094286269489718,-0.05041816564406833,-0.022466188655194074,0.1094687833404182,0.02466454849811305,0.09258303073957448,0.012529873274070114
GPHA2,,,0.0028316375404302085,,,,,,,,,,,,,,,,,
ANG,-0.004161628447063023,-0.02554039070500441,-0.07038289935759276,0.05246787561484679,-0.00421752654568286,-0.01655443736844285,0.02299057940336354,0.08338836571608221,0.04240621021422209,0.03887094253353302,-0.00940875244379209,0.05370404481378407,0.018746356143726398,-0.05499273380760531,-0.10645495470431941,-0.04973971832337855,0.06494090726535728,0.04590128460701249,0.01156625336224986,0.014029558095468044
FBLN2,-0.020227044117146042,-0.018468702327233067,-0.04118740052146948,-0.025810535435083416,0.0165020458204188,0.02328587015140493,0.018169224042609313,0.02581829185656146,-0.016719598206243434,0.026919584878642863,0.06276298200565276,0.06532845182275696,0.027734587738712756,-0.008689458741254284,-0.058276895177510134,,-0.01508094836333233,0.08246738641087081,0.05729615214039572,-0.02867340641653161
VTN,,-0.028577822113540364,-0.04020153917344701,-0.021960372049431885,0.027766466412979487,0.011481556446740763,-0.014404593783290995,-0.021315145894452426,-0.018280344874816862,0.016945274994111498,,,-0.0019272695105101412,-0.025256304938016023,-0.047239283346256045,-0.03566022189564265,,0.04977320493675259,-0.015031631981206299,
VEGFA,-0.011023219853899539,-0.032292532989416076,-0.006781334584583358,-0.014424150913742894,0.04929129448601856,-0.00730182761106507,0.08837396549944394,0.0791102412317454,0.01606162410870907,0.016745277475465704,-0.0004876065534411169,0.001205149236237358,0.008622202804011174,-0.01391494225570287,-0.20771038588358745,-0.04403067220270025,0.05549954530714107,-0.06325803724477319,-0.052605740154308765,0.033677006489829804
F10,,,,,,-0.03227847514123908,-0.025049261330049824,-0.02056084805256381,-0.012200470597665691,0.003763629640340371,-0.03412215873762681,0.037486180760342845,,-0.027396278240367146,,-0.021361087283591273,,,0.1166311144724769,-0.021380329706077145
SERPINA1,-0.059144161494311134,0.022117223996153575,0.08439093519360137,0.009175335609226488,0.014811291959225674,0.017921864215113506,0.04443418296917139,0.01495754400590465,0.01832335611733198,-0.02425685004628723,0.014405724941076956,0.01785227647633722,0.014669219955986874,-0.029883255994810842,-0.06350963599832636,0.06827190120521696,0.07338178381452977,-0.04368279178511175,-0.06488370873803478,0.0049035655782043676
VWF,0.09282478816852557,-0.010743922692222857,0.04933389875508045,0.005705275416537308,-0.03209947063195337,0.04223050380781918,0.009424948034414517,0.09306550152647926,-0.035696077957351684,0.004570601661169034,0.004475882490941004,0.026270816386712068,0.059106915878492435,-0.059763558752418726,0.0768750368853928,-0.06489805539797072,0.08315953789295481,0.03901997610488759,0.059220616769756915,0.07453728850317795
GDNF,,,0.012123580098136324,0.09221392137424742,-0.014685421889447686,,-0.022421308738846586,,,,,-0.039289962977537285,-0.023375639641364257,,,0.02611235082716087,-0.037746765021432524,-0.015014956349621677,-0.029010386224752625,
VASP,-0.01618125401399213,0.022671994021435122,-0.06545714926690438,-0.008071142452855704,-0.013008107790609635,-0.0015253522347342284,0.06357866700032715,0.002304851271308097,0.0012245955450902641,0.007720665459806791,-0.034444089235861494,-0.012254719033484842,0.07143774349109201,-0.06468512967646704,0.034719112591248685,-0.02489915523580643,0.09200408401110899,-0.00028157588233635545,0.009371770116787352,0.004196989766800429
ADAM15,0.04498099337446089,-0.042632146735749804,0.060485000124979996,-0.023287171956602317,-0.010335972340663111,0.008379437414477218,0.04236185245400822,0.008828312372253514,-0.019627869941169402,0.008762202402120677,0.0360014469250924,0.04500596541154376,0.03257804742842936,0.09068639259974609,0.05700136930912639,0.02989633671851836,0.08268191548821191,0.014630216370894313,0.019204304817331777,0.06005045156649174
WNT2,,-0.025668773985019763,-0.021924087021308474,0.055788791225693225,,-0.027799539498840026,-0.023704102820888393,-0.03245748074984266,,0.06594322406504437,-0.020411252253860094,,-0.021876132977740017,,-0.058761251570576885,,,0.042204436426927366,-0.021954894189091245,
CALCB,,-0.026866300289641182,,-0.03350937719417079,,-0.004591631101232617,-0.014600596772542437,-0.013977897484809996,,,-0.023550381310164802,,,,,,,-0.022000864707983053,0.10193382324109518,
OLFM2,-0.012813799812453848,0.017017082473305953,0.02096910913341111,0.004259554256620048,0.014682646326923468,-0.016544999524344423,0.03804906797234034,-0.021789290333871482,-0.044201353449044974,0.0018102259329954465,0.031144844667263208,0.035010521126645086,0.03326252472305126,0.04039990496750156,0.0153209143031579,-0.11971169519875131,0.08669978230780491,-0.012316083512867858,0.03699504358410054,0.051144483662328696
MFAP2,0.05657463653320516,0.0009826368493166377,-0.015735549343904434,,-0.017707773251440222,-0.04241506387000701,0.027043000013273644,0.0006043156953018373,-0.029221523922343146,-0.030702403806179376,-0.027377737042049936,0.035718510453798966,0.07005418476333282,-0.03642407293607277,0.030912219456676288,-0.000679528537123398,0.10464753831444856,0.003516987225943304,0.00708088215478949,0.02249783743057762
HLA-C,0.07086354627499208,0.003300246229594766,0.0033384241380295227,0.08608610732923136,-0.04407381369952825,-0.004448394876719057,-0.0040535360778421224,0.06924317647730747,0.03358589508323824,0.05818796405166125,0.009452226001858343,0.04953396635024379,0.03835231745471092,-0.0065047408710230264,0.017893418662121234,-0.04131597381550691,0.0515345295000939,-0.0018547408192107365,-0.022217096835904407,0.06582073506348274
THBS1,-0.03334236338768452,-0.003870442333595843,-0.03324669153434241,0.06865981013649058,-0.02796341119926046,-0.02006313536824147,0.10171480139292398,0.023500983979859936,0.0452619793515344,0.012109929094046686,-0.029813566247110193,-0.0074496438257681055,0.03147075445450896,0.0016984126778244921,-0.10202352177730736,0.026529211991330175,0.03400752107322515,-0.0022230395372128163,-0.02089202566306246,0.03969762052076268
HSPA4,0.030451209933536352,0.04627468931102555,0.02939260767754542,0.0035794431750119145,0.004909752981962874,-0.0589060025972249,0.09101315047718783,0.005563839187595694,-0.03735093294029327,0.02953003941009527,-0.07332466232242077,-0.019703710188801855,0.04479465402906705,0.07570007269508847,-0.011229164671707375,-0.025510900007241936,0.009132193183126957,-0.012109249101594683,-0.03135882748157555,0.035487588116555786
LMAN1,0.019713841194194382,-0.03221418885546624,0.031155846393559887,-0.03154699334793897,-0.04050794929623473,-0.0445450017300963,0.0982022562477547,0.11290732702612259,0.06924638178565988,-0.020919664551125313,-0.01724639813446066,-0.07117718547040092,0.03901217214775353,-0.053225182015908715,-0.1759637555123661,0.05518338803988763,0.03687388893374753,-0.022008957318814137,-0.04812981527583903,-0.00714024307420469
LYPD3,,,-0.043110045578153164,-0.025810559000198102,0.13903548133348942,-0.02356194068167228,-0.018103660674964404,-0.021683682230710797,-0.015578638292819861,-0.016921219257446125,-0.028338764253973393,-0.027865468197802206,,-0.022528051214259676,-0.036664795427910034,0.05823231163169615,-0.03283617427905735,0.09778187095431042,-0.040906802074918154,
APOE,-0.031720423992104396,-0.00041699186854297194,0.027195196013710864,0.07585513274419453,0.03350439339664435,-0.013368163328367986,0.024281920196552273,0.049731086747477386,-0.04669784984776216,0.03343872994126245,-0.05987445176154389,0.1095931979371985,0.0023920055121891717,0.022569667503368487,-0.11869952573547157,-0.008140583717045314,0.059691904855621876,0.03940782620223357,-0.04119132365001749,0.06460198322060766
SOSTDC1,0.10648454173585024,0.04070494556792089,0.024559772383518984,,,-0.04319033171732489,-0.04352464860482676,-0.028169613371896333,-0.026912426917830693,-0.026113751165541134,-0.019504340091780762,,0.00289016177268227,,,,,0.05661486222178833,0.11571299376627639,
ANXA1,-0.08078505102735406,-0.006459823652057869,-0.0006029218391760257,0.1210210725310597,0.02767087408884028,0.03872351080617742,0.01669143512013794,0.09775434706579074,-0.0065380112693782175,0.025907773389795382,-0.03279824847786201,-0.08179404868984247,0.027409130894102025,-0.058181084772533836,-0.034146753175329184,-0.04077066204351053,0.16293219266092349,0.041229526794328376,0.011118047117320663,0.031032352167413898
WNT2B,-0.0342499795610349,-0.023314956778417717,-0.036182832179040295,-0.005419534889817806,0.04259788415800533,-0.002024805090336036,-0.03772918057843842,-0.02112711171794508,-0.0032057689814414684,-0.011306573283502777,-0.035424673642350246,-0.02033243677280409,0.03697363017588249,0.01172622234294876,-0.01777043907418269,0.031075876205745784,0.1053697516390069,0.055244576617952436,-0.023164498637572015,0.09458074156085518
AMH,,0.00022639352570352382,0.024936130345827374,0.02651873024902466,-0.018393908495839006,-0.042959402979784754,0.058115959245039435,-0.0016371558186296692,-0.016038948830618762,0.0055968131241154895,,0.022905952162613475,0.06195682701741525,,,0.04536669496107337,0.014130721047036755,0.022453618482562658,0.025665057750631902,-0.019907887158277293
GDF10,,-0.02505067939535875,-0.03270669437798845,,,-0.016465859356223966,-0.03022587181600216,-0.005876439569850685,-0.014984840517103994,0.040003606358738474,0.0037951769444601593,,-0.04497165358549194,-0.031804011461499616,0.1763096278967044,0.022541015491110088,,-0.031251073762646124,-0.020380660648848914,-0.025125989352732827
EFNB3,0.05807368331348967,-0.10003538594597879,0.009636783678172568,0.03157370533673063,0.01730312882520324,-0.03488174279374376,-0.016605358840005364,-0.04039471341623585,-0.0046843658347836045,-0.029030634469402572,-0.0190066106874678,0.015521502217669708,-0.05268816996030234,0.020854938491755348,0.04621962529447878,0.04374900270471151,0.08408157774964493,0.05426244553980465,0.00818192888786312,-0.005054395845934112
LTB,0.01530111887886328,0.08422182174706774,-0.00436113866656778,,0.046329891232653325,0.060982874329443514,-0.014985315319035087,-0.022874896488593383,0.010313032902161576,-0.008535041192523594,-0.040301374511557034,0.04102340132089195,-0.009811639050405736,-0.03395542550491452,0.020793817131146194,-0.017054625974853493,0.004336222774782508,0.005327865264824241,0.10985236651372592,0.051093134678205136
ANGPT2,0.03272538598930554,0.006738416425232241,0.017043721028719563,0.033295526052173764,-0.05716025086660853,0.038643737268853916,0.08151797711174386,0.07331816884486807,0.05007313652236551,-0.026435532922788205,-0.025958783556108676,0.017909968924397984,0.0075562919774651025,0.00802606973079976,0.04699644031144741,-0.014167109182326297,0.13798793809710935,-0.020658966683755935,0.0157410270349151,0.042797050445307905
NRTN,,,,,,,,,,,,,,,,,-0.03866137468916142,,,0.05694681293473929
ADAM17,0.093335079785874,-0.04501393799229905,0.0036334569108631923,0.02696589615052052,-0.04245217633172529,-0.03298539079088622,0.05339084082746854,0.03793901948262585,-0.014894108279258557,-0.011450797663902418,-0.010630154726739869,-0.016583721464689515,0.014319671137885676,-0.027227645005033402,0.039106385173849276,0.05672371005886453,0.048901237650392455,-0.10174327046341539,-0.06851407408196378,-0.01891114444581861
LRPAP1,0.07537041258887146,-0.03153578567696685,0.06432598276486878,0.001341741351544497,0.007018766415419818,0.014234341012909517,-0.05736097895751805,-0.003961526590094767,-0.016222003496274125,0.02155712311092077,-0.004180961090279388,0.05639703298793968,0.03414009478068757,0.11243601963355045,0.022246196332461568,-0.09002542521678827,0.10379506330461866,0.026016953635331238,0.06201146392970823,0.07223411827467842
NID1,0.11327151944726714,-0.011135360798502768,0.02051968525066367,-0.03268547026425779,0.007417640917503318,0.02707508132064164,0.046695416512565945,0.09291852700319485,0.020328312983851928,0.05796990247044219,0.039578700540266125,0.017309457613395633,0.05130605205602191,-0.05019879425318419,0.02302218157863431,0.02864500940218228,0.1329814941595929,-0.03054058674628404,-0.04578023050693306,0.05575630689314577
MST1,-0.03968320366266835,0.08579959083406608,0.03597661370532894,-0.04537944337788032,0.034370945413831774,0.043418453358577684,0.08355657579171363,0.06518318435837349,-0.01900430839971192,0.04286484694090757,0.05426999824234506,0.02543717268158656,0.07677763399468872,0.03050158201421864,-0.01743263868247456,0.011240716742568822,0.07764047033708,0.03704041529906008,0.023510511397242542,0.10243211329657688
CCL14,,,,,,,,,,,,-0.018238917156966624,,,,,,,,
IL13,,,,,,,,-0.014158627844602336,,,,,0.02421365971749003,,0.05323291892260473,,,,,
DCN,-0.019796308700766416,0.03612730618685682,0.01586939877663718,-0.0022167944279550475,-0.044740471044414004,-0.04163091801033761,-0.014874308119243309,0.06207072350514946,0.01362625730220822,-0.021336933356577797,-0.015537389971754911,-0.08396450829434836,0.022325461664584812,-0.04273963007922354,0.034737975086772656,-0.030436831647127124,0.04542539844332834,0.02397720286851379,0.019584041911044688,0.0231563953193385
IGFL2,,,,,,,,,-0.013190453191151119,,,,,,,,,,-0.021180704810302025,
COL7A1,-0.0247987876753855,-0.04099953202708097,0.0003428176366870946,0.01645994829671473,-0.01153555540979819,0.005549951627210094,0.0955787885440633,0.03399449828790263,-0.008147102991434016,0.017861711311334006,-0.03523960579510747,0.07619415459139145,0.028752237930871685,0.003114634034688854,-0.021525966461564496,0.0009324368816757044,0.08408299042924978,-0.00027706253903631955,-0.019689852071532156,0.03301222443831215
CALR,0.07653111319542125,0.028416854698852103,0.01834792939872852,-0.017119071127280165,-0.05329326019279537,0.021689100224120367,0.06597515782242247,0.08110040770872452,0.056188751409423046,0.00499415874589659,0.015049764160010965,0.07740373726042707,-0.010866568556888754,0.07270570628946875,-0.061978899242933934,-0.07404110135452059,0.05253695835194888,-0.023273528189191258,-0.0847848628190203,0.07104269578802554
PIGA,0.07946453880047849,-0.041163512944354975,0.009706108266686416,-0.02105763587093758,0.045604715965226826,0.049262845169538154,0.01593986181037426,-0.0416484025649773,0.047995314584914836,-0.046341975348195605,-0.01985503863722315,0.006751470706489522,0.05800229241032191,-0.01951745047185621,-0.059167578103535734,-0.04844612354838569,-0.0005959136879723643,0.012304600601323823,0.026125262247692457,0.027327794381850044
CD200,0.058475889346530155,-0.04036191703301098,0.030059244594384638,-0.03981079521691583,0.018132273768563616,-0.02119350283181179,-0.05511662205123946,-0.023771961579422157,0.021697404321658856,-0.00032582263580603035,0.0363652048282089,-0.02686441739271252,-0.019861380682943713,-0.023535222893648663,0.10954187878608253,-0.014012483833886771,0.0969941212595158,-0.0013430656321089984,0.03431699582344273,0.08936090458135199
