,MGH258,UKF243,UKF248,UKF251,UKF259,UKF260,UKF266,UKF269,UKF275,UKF304,UKF334,ZH1019T1,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1
SOSTDC1,-0.017205353264490034,-0.03321029523123891,0.029814632319172456,,,-0.0303782381977127,-0.05770502433050718,-0.012265513713168037,0.05383044026846198,-0.06493947014102246,0.008184199182205332,,0.04728736712238383,0.034778855982109294,,0.06193736238128236,-0.0260686715393393
ANXA1,0.0398127411948366,0.02482265451026114,0.03877436019936643,-0.004301423393226603,-0.0561912132844943,0.0070483456724685705,0.08938486241063526,0.006645723128506599,-0.00016289620108171025,0.11071340854263065,0.02327949967699474,0.058342283824058164,0.027045896983343375,0.01273202615386018,-0.01064676763216499,-0.033949139710113055,0.08103997633147447
WNT2B,0.00903648713027341,-0.025990523268676968,-0.019594149874717588,0.06275077525846327,-0.03403421621252434,0.04247275391488753,-0.0423924554186579,-0.015198743916187713,-0.02213199490401994,-0.019317812560918607,0.0037148206481190326,0.13275126221745995,0.04469931347463568,0.1418691082917531,-0.001685513267974066,-0.0035406274165993537,0.05387074336729793
AMH,,-0.032696583870427245,0.017960761944144844,0.017935253782486463,-0.018089422120574784,0.007474157911762321,0.019133054196163634,-0.012240607510707971,-0.014990936985584987,,-0.01905105945026083,-0.07915225688876437,0.01524243554198398,0.018450260465058932,-0.029344181775092404,-0.02156480384672426,-0.05428917747866094
GDF10,,-0.025592507707089308,0.07314743549993724,-0.0233896755819205,,0.053521640477653294,0.005646494370870219,0.019753770505561898,-0.01400570587906044,-0.0404449822480473,0.034974470077929816,-0.0348387010547278,-0.0028319963304395588,0.008143644431419779,-0.03703565290398351,-0.021368975426443757,-0.04130245453270305
EFNB3,-0.020092116536949516,0.05333102098759475,0.004444430765166203,0.008271619127079426,-0.01385365042038142,0.02973138553096709,-0.08040414956748214,-0.03511387009365298,0.01802993922122453,-0.045876813207141286,-0.011840192081172382,0.01885035282393891,0.05427909779545759,0.04184962178190771,-0.00990731328178118,0.07820368023434672,-0.007786972372910224
LTB,-0.028254973563740626,-0.031125430988471623,-0.010733033559962371,-0.01380136419674994,-0.012234289873880417,0.007413698342884047,-0.01986754661562841,-0.032801244744828144,-0.01809503165333898,-0.017993129353629827,-0.027349252461229743,0.0708841113498226,0.08610390907596517,0.11937926155307503,-0.023322910062436718,-0.04034212124976219,0.0028657483582925597
ANGPT2,0.025413228777526498,-0.0232308464410642,0.0747192235842071,0.017908799311906143,-0.05164415549083818,0.058667717131109055,0.12807343503912766,0.047608930460001475,-0.0028358027656045968,0.0024600361559846623,0.00886133595791129,0.06759077454593923,0.015547998549248246,0.03478940959178345,-0.03799546401012405,0.04127015130874461,-0.030942312218958216
NRTN,,,,,,,,,,,,,,,0.016830575282236006,-0.016830647909157424,
ADAM17,0.03512611696030079,0.025360794391290204,0.004063501974255639,-0.0064145063455601755,0.006790807383330164,0.07888772281917875,0.0867017855855528,0.060025213188884055,0.03543134400737943,0.10426618314824984,0.009531421814730908,-0.031506325595687605,-0.04395726686365964,-0.04998412476906086,0.03746135069392648,-0.04454378638373048,0.016457975344511516
LRPAP1,-0.02931571172024323,-0.026767802423711722,0.003121535579536058,0.0413454444681569,0.01085093035262847,-0.015261426831186649,-0.06470242029210468,0.0468945179916418,0.028190421277374356,0.09042972294618823,0.0017919690166741083,0.07320924670160356,-0.030957465929611953,0.11202146246556151,-0.00043727496174154824,0.03736431132229135,-0.03843551867123316
NID1,0.014628941074280848,0.017209775079871197,0.0356037346928798,0.03655344360175564,0.024865638550122412,0.04603345517617842,0.05030350263339625,0.003584511079019197,-0.037744845353515875,-0.00017150681426042645,0.0530794152158071,0.07122691751437929,0.03455745810551354,0.011295123149514787,-0.02866063976803727,0.023316434134031186,0.004127418753525347
MST1,0.04226702584143318,0.02475654759617424,-0.020344784629313092,-0.0049863494297881185,-0.041116502962597515,0.03562597096335601,0.0780867499591014,0.06043126360621655,0.042376746339018785,0.006565606414638877,-0.042659593095500985,0.01813025884462464,-0.007195507012474041,0.07385017485261103,0.034870381588215926,-0.009397088463244389,0.03106303047275076
IL13,,,,,,,,-0.020302632513039973,,,-0.017257398188001365,,,,,,
DCN,0.02144801516917369,0.041088888770380604,0.030331884853869093,0.05250266260029323,-0.017532754996292373,-0.007194230720259854,-0.056262393845416495,-0.00791352420073366,0.06359235195245773,0.03491834731378913,0.035507719276847295,0.03551480120324167,-0.014474988827846204,0.027227425698863328,-0.07755318842699806,-0.02072103014360451,0.05288732621829679
IGFL2,,,,,,,,,-0.01232856683365492,,,,,0.04469096922100951,,,0.01422379146717775
COL7A1,0.09201326287588195,0.04613546252000975,0.03653503293791466,0.0901769391523344,0.039847890898097434,-0.013385460457159748,0.09284678697360173,0.009426881613418129,-0.0484130357994079,-0.024850065976915088,0.04493811955535795,0.01938296495988318,0.00959696903836368,0.0199769357381893,0.004366566633460146,0.038446387252905036,0.03638251876226143
CALR,-0.06787638976550632,0.009572143126947619,0.006997520745559936,-0.016743134791404563,0.04014953371683635,0.05852620381003526,0.12628588191553605,0.03271064671178788,0.0034586539422189187,0.12105994267718595,0.0406379638084626,0.010759617011124392,-0.019481860373320933,-0.04044570514373641,0.0028594583180656815,0.02488416949756573,0.04473872380515456
PIGA,0.06715968352215815,-0.0031268626921883767,0.027351633259690266,0.009287019772168935,0.06837772060263386,0.04378184446724531,0.05907452950265542,0.03767715845746877,0.047615101364948904,-0.03544392614755262,-0.023328984090049448,-0.05904580803497961,0.002459102153328033,0.01658508749332257,0.0030839368800406348,0.013742978789103624,-0.02502385611429463
CD200,-0.016681856581491763,0.048344944680267794,-0.004984501945694575,0.0112612834549651,0.013571662858868556,-0.07431684641516764,-0.07725449303345878,-0.0535069104889422,-0.04075980797233813,-0.040499918626910034,-0.045325088716411,0.000810697349807207,-0.026031348724925567,0.08920059285994064,-0.040264043530976144,-0.006927624023205591,0.01925280827001414
GRP,,,0.039322681986346676,-0.0031735134917310944,,,-0.025839097410930566,,-0.019141591816007514,0.0006088176964524272,0.007827102294430512,,,0.0507392935131574,-0.028389692287563915,-0.018460469780802423,0.0038391129887807105
CDH1,0.03636408162451705,,0.049689775958306114,-0.01820014335614659,-0.01738519512616818,,-0.02990006306110359,0.10548454361698026,-0.006908985830920117,0.05090729362705635,-0.024192997623410314,0.005334785172932128,-0.022140669599665964,0.06789256182719959,-0.047065698218933125,0.0018759041262636743,-0.0314525499010672
LPL,0.02920645769311541,0.07784279663652363,0.0343151105605204,0.057266704465010844,0.016771713160792234,-0.023116733560541527,0.060794954669573464,0.07270957560451838,0.052485101262290924,0.05700130002782514,0.00406658802156821,0.009405634575283404,0.04593761676940928,0.045914468615226495,0.025391474882777994,0.054934003785137776,-0.03369528087803057
SEMA5A,-0.016756794473372368,0.03135895048388782,-0.026959881802462705,-0.011479297237769503,0.029009448306910688,-0.03893653173427091,0.1587814778178166,0.08205570815648369,0.013464024816792285,-0.006667970424225158,0.057860831716098446,0.07590712209137968,0.025023319380524555,0.04206506790709072,0.020233292885837636,0.04947035621525313,-0.02663999464480715
SEMA7A,0.06576876366359355,0.009725702422181777,0.04140500150987694,-0.030738344693998998,-0.007725126180054301,-0.03907287956846139,0.03048842932371806,0.018137473866039498,-0.007953102767110051,-0.013265954394529883,-0.014289784930754078,0.043224794134064194,0.0328921169703327,0.020144341621575815,-0.07238098025594306,0.00018077761038958945,0.015808937292099312
SEMA4G,-0.043762020615197045,0.003264047256411346,0.09134031035653563,0.05727282385792224,-0.012278500529804252,0.021827579041756074,0.011860349062434047,0.033609602211814325,-0.014185583583831048,0.0814159633067983,-0.018211006155647008,-0.03751357687785209,-0.012321643940132299,0.07656290224015799,-0.015599886719549011,0.021266988002926455,0.04870557760710586
SEMA3B,0.01644309019266646,-0.02699153485210843,0.029235277240850156,-0.020085380352634977,0.0020504110536533502,0.0260884697041902,0.13294850603885486,0.05852386285878423,0.014616064649298679,0.13117584300505172,-0.05348516718541171,0.01462354647880591,0.04111568772407256,0.02586408761753187,-0.014363875264033899,0.02365816360844603,0.03801615484138364
RPH3A,-0.07927480646477374,0.010131557509276502,-0.03294326551156554,0.03209696186544641,-0.039303018935752776,-0.02503631855324355,-0.0008350878651237605,-0.09926090636659837,-0.013090965976801625,-0.1090581457653323,0.05549053823646719,,0.004306184024579625,0.08341260593498025,-0.009890062519625865,-0.022100977034916248,-0.03759005897221794
JAG2,0.025471211453488064,-0.06800634487334174,0.08991182905239739,0.02176543532740087,0.010322983955044395,0.00689817619192213,0.022794431388838955,-0.05354500739392503,0.023022298190698315,-0.0297472090681805,-0.016421494369831157,-0.0037083533088724846,-0.014201151123642581,0.0707764386744076,0.002873948125068105,-0.033972100236419875,0.026268309734270922
CGN,0.03191322950519713,0.010537163995190488,0.0226066737481164,-0.015244793184727783,-0.04213826165435635,0.018668543916499934,0.016907834264259528,0.14257152988271993,-0.020301469535344622,-0.04153748727527693,-0.017721173340933337,0.005362814658343542,0.0003330952635672635,-0.03753921856550732,-0.02950478457510178,0.08602986373799965,0.02069341987233049
GDF15,0.04099050320145678,0.06516855437267628,0.03946094132629474,0.01103314022986656,0.04497117557263487,0.07213379788156105,0.0916592277672285,0.04045046341807158,-0.015460003714835217,0.06125517169587605,0.030059332077082716,0.01650339154631514,0.04175815482395355,0.0032705331992513398,0.010506302872222614,-0.032475630644678816,0.05778860650565072
SEMA4F,-0.005138107028993629,0.06633130277810766,0.01784938848535748,-0.031783612900569365,0.035603020204585285,0.08023024819391439,-0.03112114968430342,-0.0266658493593011,-0.014613606721614845,0.045117924310131306,0.061489822895966065,-0.005384655838158723,0.01320685221189382,0.03435079733774891,0.00990294080971861,-0.007646832448442899,-0.008511887038962976
NXPH1,-0.029020579401403634,-0.04182144625971318,-0.07149524491711677,-0.016126669292746715,-0.044881582371149774,0.01936906792504779,0.07185771012683571,0.02897145013023338,-0.030264537426380043,-0.04013314507701727,0.017927689763601276,-0.04761933039261595,0.03808826276146591,0.0756144082355775,0.010580837187722882,0.012157496861957036,0.01858453755649064
ARF1,-0.03110243938942907,-0.03140983306224342,0.036783805026270475,-0.04975209616374655,0.021045775225306325,0.029847421385961585,0.012644953282834335,-0.014956319966066936,0.010934528882353354,0.006061422912751891,0.027712435224023075,0.12247059015732566,0.01408841463889144,0.02988094816367186,-0.030315585188867025,0.00023960451370402485,-0.07225833562105227
DSC3,,,-0.022485793791043592,,,,,,,,,,,,,,-0.015632036169357405
EBI3,0.011381492708937894,-0.04080722225400763,-0.009437561945668404,-0.046088157677388816,0.05253991106073343,0.027426754271329866,0.06638816902548986,-0.029855076025173347,0.057161864113539435,0.0779311521559896,-0.016350356337904146,0.029400928061328702,-0.013900101478591395,0.04889509444711792,-0.02915975076471005,-0.03459835560933432,0.045285558024564285
TIMP1,0.054752860915957616,-0.014418165957689626,0.06532033417585942,-0.024592377904547203,0.05058150518391439,-0.0007354286292069259,0.06306715103227278,0.003489491059666337,0.025833412897424413,0.1614424230229047,0.06340966467859009,-0.005001867656441915,0.008583726417815898,-0.06749958073224903,-0.0112445924210575,0.02212609684635576,-0.044877877915155164
SEMA3C,0.04213347631100845,0.016629810383623895,0.02208528696391536,-0.029666602758148097,0.06165686302273511,-0.030132211209529625,-0.02272623819970439,0.033302986883988014,0.0059794680840506076,0.1387126346889049,0.030224758695793066,-0.004588012406783467,0.006480631463416556,0.01226240367690373,-0.02181290630077852,0.024986768457864045,0.010088594401242814
GNRH2,,,,,,,,,,,,,,,,,0.03181219735519152
GAS6,0.03337174747703433,-0.07375826266911045,0.02139676514455911,0.0044563493056734155,-0.005948252763500422,0.026319676342699373,0.03264100846776517,-0.004695670724566791,0.027020996117203495,0.0013949215801955562,-0.004430510526639245,0.013687787789843048,-0.05391639460430917,0.02762736698277327,0.0016943784552217686,0.016456897585872748,0.056048693883933055
MEPE,,-0.026534614952980082,0.07735026546343558,,-0.02631283084005045,-0.03707009336408067,0.020365270793071735,0.005413888647884492,-0.002431626134857754,-0.06818353022402177,0.10165159123846079,,-0.035073484774078574,-0.00808561073275375,,-0.02848773408574595,-0.021601001956382065
SERPINE1,0.02888520745198764,0.0404037757845812,0.07145206296614083,-0.040185924849889476,0.05354027612990449,-0.011783749195738756,0.01729922606393961,-0.08346127754194656,0.01572378785207785,-0.012202272427535073,0.03430244351384837,0.057627459944781786,0.024945659758115007,-0.056988714252393026,-0.011115771459905494,-0.0052128100690184195,0.04367769892226775
RSPO2,-0.018178442365978032,0.0167889061321206,0.0106069199640801,0.00012006397015847835,-0.028781053055528735,0.018643623284678532,-0.033626160662207034,-0.011037850226503085,-0.024608336799318092,0.013654492455283137,0.025223637987010772,,0.036133663364069556,-0.018920403179282272,-0.06527458497366737,0.0036333131930102996,0.02047380364514172
SHBG,-0.02042258250787309,0.028122511553953157,-0.017133744025079403,0.013502739707315777,-0.013138692594115318,0.006051220246967883,-0.021328727678495505,0.0577009499051107,-0.02094043459090816,-0.020746703006933348,-0.011857960026291008,0.02026016033392453,-0.030367093726081634,0.08904904932238587,-0.03785069571390728,0.05796858471963424,0.018849503841186756
LGALS3BP,0.01857796459309173,0.02642503381335484,0.07247082037667163,-0.001273100276414993,-0.007213814354870281,0.028359573645293852,0.12532234463369973,0.043397081304854,0.020235087277685637,0.10949649622922472,0.024943773674290744,0.03288659604281778,-0.0006392901710166194,-0.008335377508596302,0.09490330902645323,0.03690117249286229,0.02965603910196197
LAMB1,0.025032087666839346,-0.10008761976673222,0.06627814188434872,0.012684872742918183,-0.005845454602116019,0.011236358017999125,0.07675671849864996,0.015281798588483398,-0.026583359623925353,-0.002210052727566987,0.016331744242834935,-0.01582208450604298,0.010386721947439611,0.01097929453220755,-0.005161561527950728,0.036601257909085395,0.04447739707771262
SPTBN2,0.02304816869838952,-0.0006870252195709673,0.04533342190188363,0.016291649099199865,0.020167972677749012,-0.022353172415697366,-0.04650005948680843,-0.08106236831510001,0.011681585820202404,-0.01413012727344838,0.005826359343149383,0.0313017556670988,0.04577136000488233,0.06997557867920486,-0.013036487047939346,-0.007165489796993865,-0.0568381901837695
COL1A2,-0.0137249146595039,-0.03594806705174948,0.03392266557860403,-0.00756982686169991,0.02902008140957918,-0.001425858055878919,0.09040112079708225,0.008538568627683485,0.04736947973286691,0.044229471372579605,0.060966149367400635,0.04471404054501191,-0.009958531869666713,-0.02835798464953423,-0.04167878308312046,0.009500871280309086,0.0007692506524567875
