,MGH258,UKF248,UKF251,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF313,UKF334,ZH1007inf,ZH1019T1,ZH1019inf,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH881inf,ZH916bulk,ZH916inf
RSPO3,,-0.03744855608679988,,-0.014710417449718294,-0.020883047607055772,0.09148483099766318,0.13584612291158002,0.0719122656598258,0.05349447094405398,0.014933894484825438,,0.043706864012862966,,,,0.01682364305630666,,0.019349735533457563,0.08957072115082336,0.029958909176381273,-0.04455073308254272
CORT,0.032823708939968305,0.030341900998754306,0.002800136915640492,0.06499669456063249,0.0033540027034836438,0.06501684779485814,0.1598293725811383,0.04713583285721069,-0.014159765710884628,0.037631873689778876,,-0.0020129733224374525,,,,-0.0134153052725625,,0.028598469894621937,0.07753233339962996,,0.0075333144526359055
NCAN,0.0016506532301714333,-0.01928738880659836,0.016271400802387242,0.02579425257466814,0.055586065006445286,-0.0078084734234737324,-0.11749667373440086,-0.043379212470439917,0.028235584713902244,-0.013441002422285386,,-0.11383976011137646,-0.019253232546288197,0.029617470189932625,-0.01743245035824698,-0.0008434230331000654,0.0010290605136169756,0.10634150103664287,0.07530086183546973,0.21746626890957113,0.046524504777068626
PRG4,,-0.03335789648651216,,0.00493614930468362,-0.014952187112660064,,-0.0389877560664611,-0.027598549699666113,,,,-0.004370523516308321,,,,-0.019795103866470192,,0.044134053419171655,,-0.06399008823135531,
ZG16B,,-0.038229445735796196,-0.026735872325505543,-0.01685055014671925,,,-0.02530257375397909,-0.006481820545795486,,,0.03725146946407136,,,,-0.05494524241475031,,,,,-0.03391636415778302,
TGM2,-0.028002125642906116,-0.05097100869802539,-0.00026591504239050075,-0.03355978193989498,-0.010217246474071595,-0.014652318748303134,-0.05033161012004364,-0.0022453190461819857,0.013426872808496429,0.02821056607470825,0.1165054630813613,0.09587456343608644,0.014666556849589455,0.050709595880544085,-0.04462657950771082,-0.014619657336576893,-0.008552455348230046,-0.02101077611917811,0.11424934502709826,0.018242692152509763,0.11244503768505285
VEGFC,-0.030046109839212354,-0.046235818339448245,-0.03432988965168394,-0.02587593937063728,-0.023016370642251514,0.00885097297954909,-0.04152196794138228,0.03955189806856306,-0.056630893585612505,0.09361283454320145,0.03973183084282367,-0.03047757629142724,0.022964260545034962,-0.032694971819349446,-0.04875779834055072,0.0040400689235252935,-0.06341548515956001,-0.02788223672401674,,-0.006298404867679946,
WNT6,,-0.013164337943916693,0.001445197485236035,-0.02008102083098949,-0.020602674326202032,0.01817936739826416,-0.008190862755386196,-0.026266838177672603,,,0.05407872179901708,-0.012662080524139835,,,0.006582015630006577,0.04252563676871253,,-0.02168155858396533,,-0.028656569944314814,
NRG4,,-0.025391729559133016,,-0.017669736637199982,-0.021297435206541798,-0.01004285894505953,0.07168275731774534,0.015071767605711444,-0.03745580962623198,-0.008800896125789562,,-0.013932098506738077,,-0.03920531318577901,,,-0.04917573315706643,-0.021573127309729722,,0.03699128092594733,
PMCH,,-0.01718643135291899,,-0.024483141558859216,,,,0.061904859595145745,,,,,,,,0.02494525362931646,,-0.012420916001472897,,0.058876702367734776,
COL9A1,-0.04689999245297551,-0.07203585389689382,-0.026758043216064547,0.04323679687045114,-0.021545471448322282,-0.08838674516690687,-0.044812610704707746,-0.04153072284785798,-0.025231296203302726,0.020430936267494246,,-0.0025593557853283416,0.09295695483678242,0.05992820814892041,0.052647490645671875,0.013644950522047774,0.04089494241734802,0.016941251769221493,,-0.04744633194105801,0.1497212771243486
GDF11,0.022187157145765222,-0.06558414271112147,-0.027833542450743674,-0.029059689156371922,0.01515036603489839,-0.042920714883249785,-0.17168251896894324,0.0644888785881798,0.011862751009792522,0.06087217080109349,0.040911781367817146,-0.031892438069777054,-0.03621330504010514,0.022541024940213997,0.05188882020401457,-0.007548188850935074,0.05643679558048374,-0.029990281424336563,-0.03502063552373675,0.04817452599459947,0.02734281954835116
IL24,,,,,,,,,,,-0.04326348420622484,,,,,-0.012615428804280194,,,,-0.018585594337060803,
SORBS1,-0.009988267099575824,0.005598819014492843,-0.059785693511263824,-0.03905137293437638,-0.04030215099764129,-0.026960473577666552,-0.02478592916046523,0.009739542584838883,0.019642131234069528,0.00937421937405031,-0.03461520243180607,0.032528273221361426,-0.028796270773240026,-0.029001608987476356,-0.02346523693914644,-0.008088088970064746,0.0019582654747172788,0.00479034378344347,-0.013603804058075136,0.10704469417870918,0.0482824837537889
DLL1,0.04728728347317937,0.0006154773708000398,-0.01311661277002449,0.06750339964328557,0.019935909046842542,-0.03839228163696924,-0.10216826058153539,-0.004927097685120152,-0.002218485637549508,-0.006850449886317417,0.021467367555872,-0.05190895356214482,0.05263965996811248,-0.09265951320662434,0.06570775517912944,-0.009681350623796742,-0.008001999896678044,0.028134949875882585,0.054426845402126244,0.007028037808220447,-0.024295876884166484
TLN1,0.04625690454022176,-0.054172751663983484,0.023673515603453658,0.033088614545891605,-0.06932576816694498,-0.0725762822872405,-0.2577592173442852,-0.01814338803207992,-0.029634903422745155,0.07958972226994603,0.10180546661564714,-0.12750776649857046,0.0499055100677993,-0.016653625541402515,-0.07769243878937786,0.0365479009727623,-0.008193940437336263,-0.04388751531769716,-6.589717654042301e-05,-0.059068540935820105,0.046695521979483394
COL2A1,-0.028220979342238793,-0.013767824838929861,,,-0.013354571365218983,0.025886892347145175,-0.04490128964598851,,,,,0.040231290071470784,,,,0.005291386899331899,,-0.02616666060801317,,-0.05013499524560121,
SHH,,,,-0.015087154737493284,-0.03385474195570414,0.06849874767562365,0.02487776705001618,-0.07491763823097093,-0.028938350502355728,,,0.018561340040042243,-0.019342057717570207,,,0.07979924475835977,-0.0006918307912417436,-0.016315676781031106,,-0.060599938490167295,
PON2,-0.03078478877631842,-0.08812257336415677,-0.08947166724239557,0.020785457370315015,-0.01523607590449162,-0.049455331122558406,-0.2983483951474418,-0.11345232376480009,-0.09023119671699371,0.09878490492904904,0.10986419082719058,-0.034722695790902494,0.02207556192431221,-0.015392120945072705,0.011574549681042217,0.02291366520992939,0.008456946370847346,0.08545324688001316,0.00112754839565634,-0.016358526459581524,0.00028383401264164766
ICAM5,,-0.01068095559777095,-0.02097503483812762,-0.023514401486991354,-0.013235130692719674,0.06847498420217464,0.1224502518871087,0.0750680469552256,0.05897034827404358,-0.05464281685966817,-0.012225435364365064,0.09052929344676743,,,,-0.007024081632035831,,0.01382579330862855,-0.03504202026132692,0.15719380027447552,0.08738650442599716
HPX,-0.0037511289035250897,0.01642407833493591,,0.026144815619301612,0.0010845048758764762,0.005825137249270991,-0.033775765687409635,-0.016339300114097545,-0.02520370440995177,,0.08380822425694164,-0.05124282209350208,-0.03445431538540959,-0.03247161830127078,-0.07326441076748562,-0.01990519761459713,-0.022485078817252965,0.0355976353145184,,-0.03519906501849727,
SFRP2,,-0.018261174157891153,,-0.017182634253153462,,-0.039285883573509865,0.014185340003455456,-0.025314789977044092,-0.010105695909997377,0.005638384130590001,0.029685434487959805,-0.04900277132250208,0.014376274201728793,,-0.048032506877173635,-0.007807240268847825,0.002870683860843725,-0.01084010392800723,-0.046773277031371956,0.00019584793014057532,0.02106221119142024
CFC1,,,,,,0.09219243710857583,,0.05146211882821764,,0.0006154876161901815,,,,,,,,,,0.017840500915673997,
CD70,,0.0009328663690346193,,0.009935623592761776,,,,-0.002215487302844918,,,0.07870313670429407,,,-0.042549147508453775,,0.030752530870519264,,-0.031415924741765584,,-0.06891709527530661,
HP,0.045864796133180855,0.044026294131089695,,-0.0025184962631115246,0.02112359775517909,,-0.1324243144501545,0.017102983400420914,0.0020852585503752918,0.08123510227604305,,-0.005585916115041461,-0.018357318042996375,0.06993345218711082,-0.06623388713443788,0.07001419817213118,-0.060214367424889136,-0.048981857730694356,,0.027505799456361356,
CXCL2,-0.022455389109427,-0.0472891107244402,-0.06276347371096619,0.0258222386506205,-0.07321835664734633,-0.06490071255771727,-0.11778229797451147,-0.02854935146004465,-0.035026976954184,-0.04816752574803465,0.12413159659414363,-0.001780939144694059,0.11157874308058671,-0.038623530293722064,,0.04363519653249205,0.061780871643973126,0.01399436404409672,0.054642353358894856,-0.10971092792817541,-0.02710450077552177
NPPB,,-0.03556627224762678,,0.022636574798096023,,,,-0.009737433969129525,,,,-0.029531200302844555,,,,-0.024998327322382684,,-0.01856434272371024,,,
CCK,-0.041425813247746295,0.06677960210421356,-0.013416948838516313,0.04085449589221296,0.10934808087162978,0.06633983200413211,0.3484113345287695,0.18924289655097964,0.16281983116269186,-0.1434475060677489,,0.172671650006634,-0.035450527035617976,,0.0733221603383626,0.004496719141029084,0.05399411595453537,0.010100420570558316,-0.03235540474845403,0.20296824038096997,0.015700794596446684
SEMA6A,-0.002099217043314652,-0.021104806487822068,0.011419144152396797,-0.009149323298038217,0.0018089894974361981,-0.0599385858151732,-0.21986895901612957,-0.04579047930472662,-0.023315406150066435,0.08425505560960031,0.03402438902761647,-0.11191957094962815,-0.0027699245910408304,-0.12199418898814056,0.03153614797730051,0.019813178116418792,0.09099507282122282,0.03847954316673164,0.06661009122916049,0.030618882907851218,0.08517719852351775
IRAK4,-0.01330354103668239,-0.0287626079501209,-0.048986016903362496,0.0019114484391826911,-0.04205533886211973,-0.01793222568340256,-0.1974800019811758,-0.04501540594309168,0.03326477573942735,0.01232810530091958,0.0553094930821163,-0.022046520480251276,0.0027057121546142766,0.01210187490855061,0.0540527293075643,0.05265686844030091,-0.03622211663584466,0.023881180612803907,-0.045588833452851224,-0.0032472935962732452,-0.030574093509254063
GSTP1,-0.04619543328476238,-0.03255983646037467,0.01523611688324508,-0.07461660651373442,0.04346587071457214,-0.09843856030477993,-0.30417863710941423,-0.006380108213048348,-0.04058866627980543,0.16488697639347458,0.06823264576237097,-0.09901377341003445,-0.06671145921651173,0.05641510740146094,0.11657572474408018,0.012910472316714862,-0.013413534394531803,0.024660427921528456,-0.0029614115782454374,-0.10211964732561793,0.07001482037812981
VCAM1,-0.03489433169727343,-0.006694556015449925,0.009747728310236728,0.004886293479955081,-0.0795650473289847,-0.08949405132318547,-0.25246427270761107,0.0550527804277334,-0.02313011097866136,0.09748156200395135,0.009514137766737278,-0.01717664855330356,0.12063028522716424,0.05790214948130531,-0.13578790534155014,0.02940677460332945,0.051724793466158304,-0.03302462025289587,0.10381797119733499,-0.04085374880132044,-0.0058068818703592715
NXPH3,-0.02120277591854267,0.025029392551352017,0.0047280122234419665,0.0034202407444582496,-0.040271674532529424,-0.03362776416938562,-0.06629406684477217,0.028141201325693557,0.0008501226366715503,-0.055072755945932306,0.014411464445515736,0.014410278924422888,0.07497118017723527,-0.09065328880898343,-0.04583110943218856,0.05288613708827798,-0.06543061068365263,-0.021533480948802468,0.05651189641217535,0.04919084637886616,-0.1052711612046054
MTMR4,-0.005375229293567843,0.016056293631503446,0.005195308854891748,0.012297197750138256,-0.07612079757877016,0.005820182609214783,-0.020765853403633485,-0.017967082035774774,-0.010325243886717381,-0.052863831110566244,0.07841080840872428,-0.045932024920526,0.0021661700919386314,-0.006640436169935099,0.11043442377295398,0.054345234313896026,-0.0028903619931068955,0.0009153046706452823,0.12806510397465512,0.07836681988589016,0.01651123087821365
LAMC2,,-0.027915804792414258,,-0.015286394806949636,,-0.03183472322715819,,-0.014804275617576513,,,-0.050717186511410266,,,0.17836871696932147,,-0.016567597841416135,0.022226986332582497,0.17217406316985553,,-0.004914627944987888,
IL10,0.0008900915931478488,-0.0589830270978279,0.0036348590104776104,-0.014843588487715881,0.07062919799452007,,-0.056015102338170426,0.004664131798199178,,0.08843670254111628,0.019673587174256112,-0.0071498279721034855,0.20066714874598937,0.04046952695819925,-0.055441035932102825,0.051119952087876744,-0.02530999218684962,-0.030022993065490694,,-0.08738146749915265,
SEMA4D,0.11970978031175784,-0.02902835645246275,0.03102077399699585,-0.006079501955018544,0.07974646882258783,-0.01678630588475742,0.04272382033546832,0.04271612473958019,-0.02575003205664004,0.10920207643558591,-0.005938038933394696,0.007978489085371554,0.04381783615064211,-0.029859560709306055,0.09520395486476764,0.034738279867422485,0.04027069038081337,0.02673855418775806,0.008999374577516662,0.11304759268196628,0.0606078402888458
TRH,0.02177950211451316,-0.04736760015763972,,-0.018690420365887927,-0.013141910719218265,-0.04807996245632267,-0.06423115041360501,-0.04140171047963205,,-0.033352663595472946,,-0.027933062483405765,0.12399882355532682,,,-0.020606187499834262,-0.0639808223082896,-0.03799566546572669,0.09933286950222106,0.01555072715708636,
SEMA6D,0.03210380945412481,0.023904797648584147,-0.007720077459908569,-0.005138709973868066,-0.0369955088371137,-0.10406467956599762,-0.05990660443267571,-0.014060687215731997,0.04103150896836633,-0.029897566667902133,0.043807508177688435,-0.04088215795110474,-0.05317667535471941,0.024744701071058296,-0.0018156652287917292,0.042415643358284315,0.018148510480980727,-0.0046081940285803685,0.025644764264881017,-0.05771969348977449,-0.017823005406266974
CEL,,,,,-0.025927620900209104,,,,,,,,,-0.03706988268637667,-0.06658303727299951,0.060998994715879586,0.04029624728189657,-0.018268429623551855,,0.061924718913244824,
PDCD1LG2,-0.07720162491198737,-0.027562239747571115,-0.008367201774626732,-0.046178672513058246,0.03772490839443503,-0.00593194343544008,-0.08409221847216442,0.015216320239433584,-0.042359484643079766,-0.012842829985283036,-0.016269463598457035,7.20569568053281e-06,-0.05244015051104844,0.030501090631320872,0.0010845545379313682,0.04157459147046276,0.015560333725244601,0.04717779416851032,,-0.025166771619481512,
SPINT1,0.04657711972911957,0.02130307991662635,0.042205683508405645,0.0030090617900921444,0.007707062755186125,-0.06412449115760194,-0.0698024413896733,0.05343250377411204,0.02460997460005657,0.06373315277892173,0.12307567840315198,-0.019509225265064913,0.10664955117479473,-0.013690564834309209,0.06214032882163486,0.04979983217823231,0.013931919593885313,-0.049575113801872614,,0.006853335429055087,
CTHRC1,-0.057289686756500445,-0.04392322933044512,-0.02842544878874867,-0.0139939525594701,-0.027372074665425787,-0.07031780389598563,-0.11308920823035917,-0.07368761968164105,0.04760393195837342,0.05878417046673613,-0.06844952397673983,-0.07690410120849756,0.09666370996717516,0.03222001039592554,-0.05336841030415471,0.06048449710101017,0.008417324449571337,-0.05349463345192564,,-0.004630133402806302,-0.029320178903282392
PODXL,-0.0568952440220869,-0.045553431667398024,0.03824107970361439,0.061975502643320815,-0.01357432851857591,-0.0576489222122962,-0.20712152222346283,-0.0885800974787889,0.06809652376614161,-0.0211502244453823,0.09076314899318516,0.013421822504101746,-0.005126898185732206,0.03856680854004827,-0.055370237100016324,0.034635369958032486,0.01842231377742331,0.04694799360462518,0.10579789650472395,-0.07128339299585856,-0.0007243692422014994
JAM3,0.0403756474520538,-0.0341674688372018,0.07408832931896646,0.008128945255349664,-0.026128957928671738,-0.0026372930357088115,-0.2905851142815892,-0.07623482408903823,-0.0703319513205308,0.12499831781568208,0.04944173920080526,-0.06847863843001954,-0.006136595399969847,0.02805489943698355,0.007280979381146279,0.01769538756921677,0.02677319760850123,0.008891689865631535,-0.0336478694326089,0.0853244422342496,0.057050337888106574
TGFB2,0.0670694803592851,0.009278809809674615,0.01895880529917715,0.013743591631072779,0.009713460987788605,-0.045635270030052716,-0.23981192382138183,0.010455142861434482,0.03933791401413933,0.06834603533227167,0.05325118992448632,-0.05972764199416312,0.06878011403731256,-0.023742282355011874,0.017126060033397908,0.006897515554471871,0.05397952228238234,-0.03814481015268368,0.06388545525093595,-0.06688612347794148,-0.08236876864154961
